signal_ts,ic,rank_ic,n,factor
2024-03-18,-0.33826225421367173,-0.4545454545454545,10,breakout_20
2024-03-21,-0.07398337749102724,-0.05454545454545454,10,breakout_20
2024-03-26,-0.2043282775966441,-0.28484848484848485,10,breakout_20
2024-03-29,-0.26528880780993663,-0.11515151515151514,10,breakout_20
2024-04-03,0.11456211037792709,0.18787878787878787,10,breakout_20
2024-04-10,0.2417079373616857,0.24848484848484845,10,breakout_20
2024-04-15,-0.010736420991029894,0.11515151515151514,10,breakout_20
2024-04-18,-0.24013173585421727,-0.19999999999999998,10,breakout_20
2024-04-23,0.6517269147974369,0.6121212121212121,10,breakout_20
2024-03-18,0.7902755339478981,0.7212121212121211,10,atr_norm_14
2024-03-21,-0.2650870062500431,-0.17575757575757575,10,atr_norm_14
2024-03-26,-0.5636156628385707,-0.49090909090909085,10,atr_norm_14
2024-03-29,-0.39951900522287215,-0.41818181818181815,10,atr_norm_14
2024-04-03,0.25057906393412727,0.28484848484848485,10,atr_norm_14
2024-04-10,0.1644240260932533,-0.0303030303030303,10,atr_norm_14
2024-04-15,0.5650818203720329,0.4545454545454545,10,atr_norm_14
2024-04-18,-0.13085249232783883,0.11515151515151514,10,atr_norm_14
2024-04-23,0.6482182227051365,0.49090909090909085,10,atr_norm_14
2024-03-18,0.12101411905223339,0.0303030303030303,10,amihud_20
2024-03-21,-0.5373929782907864,-0.5393939393939393,10,amihud_20
2024-03-26,-0.3528732224650389,-0.006060606060606061,10,amihud_20
2024-03-29,-0.3155529715263193,-0.4424242424242424,10,amihud_20
2024-04-03,-0.20783864816955008,-0.4545454545454545,10,amihud_20
2024-04-10,0.08627758483059793,-0.13939393939393938,10,amihud_20
2024-04-15,0.49250767050707767,0.5757575757575757,10,amihud_20
2024-04-18,-0.1500880529347858,-0.309090909090909,10,amihud_20
2024-04-23,0.1693772908249032,0.18787878787878787,10,amihud_20
