signal_ts,ic,rank_ic,n
2024-07-01,-0.08501638753014713,0.0037819799777530586,30
2024-07-08,0.2596828735172113,0.19688542825361513,30
2024-07-15,0.4615040680813785,0.5159065628476084,30
2024-08-05,0.05056931336646928,0.07586206896551724,30
2024-08-12,-0.10408006925976876,-0.05228031145717464,30
2024-08-19,-0.1579699441942943,-0.12569521690767518,30
2024-08-26,-0.031459902049241005,-0.057174638487208,30
2024-09-02,0.2594498756821679,0.196440489432703,30
2024-09-25,-0.2642148210066537,-0.17018909899888765,30
2024-10-09,-0.32604753670846015,-0.3575083426028921,30
2024-10-16,0.2154384544452618,0.217797552836485,30
2024-10-23,-0.10048866646389298,-0.15417130144605118,30
2024-10-30,-0.3477066479449579,-0.5385984427141268,30
2024-11-06,0.3041875946733151,0.2040044493882091,30
2024-11-13,0.5101199389827822,0.6587319243604004,30
2024-11-20,-0.24229732470804066,-0.24315906562847608,30
2024-11-27,0.2633442737333999,0.196440489432703,30
2024-12-04,-0.16729453835570315,-0.03937708565072302,30
2024-12-11,0.0555168836390339,0.1003337041156841,30
2024-12-18,-0.013931925801731164,-0.0353726362625139,30
