trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,timing_market_vol,timing_crowding,timing_momentum,timing_vol_z,timing_crowding_z,timing_momentum_z,timing_vol_threshold,timing_momentum_threshold,opt_iterations,opt_converged,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,latency_bars,latency_penalty,state_market_vol,state_crowding,state_style_dispersion,state_vol_z,state_crowding_z,state_style_z,dynamic_expected_scale,dynamic_risk_scale,dynamic_style_scale,dynamic_industry_scale,dynamic_tc_scale,opt_turnover,opt_expected_ret_score,opt_style_exposure_dev,opt_industry_dev,opt_crowding_exposure,opt_liquidity_utilization,opt_effective_max_weight,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2024-07-01,2024-07-02,2024-07-09,5,1,20,0.877826086951494,-0.0048883686331167185,-0.012972026556377091,-0.009209957065326235,-0.014663771545963433,-0.022135089131919417,dynamic_opt,0.17459999999982542,0.03048515999993904,0.3047219831705504,1.0,1.0,0.01934966415515471,0.8136836018179551,-0.1223135635531058,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,0.0,1.0,1.0,0.1746,0.8254000000001745,0.045000000000000005,1.0,0.03,,,,,,,,,,,,,,,,,,,0.9951116313668833,-0.004888368633116702,-0.004888368633116702,0.9870279734436229,-0.012972026556377081,-0.012972026556377081,0.008083657923260372,1.0080836579232604,0.008083657923260379,0.008083657923260379,0.9907900429346738,-0.009209957065326235,-0.009209957065326235,0.004321588432209517,1.0043215884322094,0.004321588432209422,0.004321588432209422,0.9853362284540366,-0.014663771545963433,-0.014663771545963433,0.009775402912846714,1.0097754029128467,0.009775402912846731,0.009775402912846731,0.9778649108680806,-0.022135089131919417,-0.022135089131919417,0.017246720498802697,1.0172467204988027,0.017246720498802715,0.017246720498802715,-0.012972026556377091,0.9870279734436229,-0.012972026556377081,-0.012972026556377081,0.008083657923260372,1.0080836579232604,0.008083657923260379,0.008083657923260379
2024-07-08,2024-07-09,2024-07-16,5,7,20,0.8895318314118558,0.005564828100007546,0.007846684019542426,0.016998608353772537,0.0044011573747988475,0.008266516408060198,dynamic_opt,1.1745999999988255,0.004862646564076711,0.5352573455828997,1.0,1.0,0.26911129623133995,0.7773488923795708,0.14923576920599307,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,220.0,0.0,1.0,0.2486716164974869,0.8516881297541791,0.22613178346737425,1.0,0.03,0.26911129623133995,0.6074096358846789,0.999999999912757,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1745999999988255,0.316562970835237,1.4999245824362777,1.000088900582341e-12,0.5629723128655288,0.999999999995,0.25,1.000649256535758,0.0006492565357580915,0.0006492565357580915,0.9947728700696843,-0.00522712993031571,-0.00522712993031571,-0.0022818559195348807,1.0057833562610419,0.005783356261041872,0.005783356261041872,1.0076320948353377,0.007632094835337666,0.007632094835337666,-0.011433780253764993,0.9928383960859634,-0.0071616039140366405,-0.0071616039140366405,0.9896728482625535,-0.010327151737446472,-0.010327151737446472,0.0011636707252086981,1.0109504489882524,0.01095044898825237,0.01095044898825237,0.985948447198638,-0.014051552801362055,-0.014051552801362055,-0.0027016883080526527,1.0144984369276262,0.014498436927626202,0.014498436927626202,0.007846684019542426,0.9947728700696843,-0.00522712993031571,-0.00522712993031571,-0.0022818559195348807,1.0057833562610419,0.005783356261041872,0.005783356261041872
2024-07-15,2024-07-16,2024-07-23,5,0,20,,0.0,-0.0016543591994178709,-0.016695333110557598,-0.03584136169573415,-0.02931016445449175,dynamic_opt,0.14831187024582096,,,1.0,1.0,0.27929133494826264,0.7913703292838027,0.4271719578269352,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000649256535758,0.0006492565357580915,0.0006492565357580915,0.9931271584207532,-0.006872841579246836,-0.006872841579246836,0.0016543591994178709,1.0074472832090937,0.0074472832090937136,0.0074472832090937136,0.9908093413591728,-0.009190658640827243,-0.009190658640827243,0.016695333110557598,1.0094141638335703,0.0094141638335703,0.0094141638335703,0.9542016257475279,-0.04579837425247213,-0.04579837425247213,0.03584136169573415,1.0471842896869052,0.047184289686905245,0.047184289686905245,0.957050136067595,-0.042949863932404964,-0.042949863932404964,0.02931016445449175,1.0442335529527997,0.04423355295279974,0.04423355295279974,-0.0016543591994178709,0.9931271584207532,-0.006872841579246836,-0.006872841579246836,0.0016543591994178709,1.0074472832090937,0.0074472832090937136,0.0074472832090937136
2024-07-22,2024-07-23,2024-07-30,5,9,19,0.8108601763486263,-0.0017477416861122906,-0.02197538359069017,-0.020493750069043415,-0.004979462390840794,0.0016055538788137813,dynamic_opt,0.999999999999,0.0012327694887135138,0.38041307504208866,1.0,1.0,0.25181289024120634,0.9452236410360477,0.12062968596467193,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,18.0,1.0,1.0,0.2672856357640842,0.9137394279021078,0.18691210769148658,1.0,0.03,0.25181289024120634,0.3893962039411956,0.9999999999187733,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.999999999999,0.2260131760362873,0.27365250070149527,1.000088900582341e-12,0.003036007102678143,0.9999999999922761,0.25,0.9989003801169333,-0.001099619883066727,-0.001099619883066727,0.9713028081601249,-0.02869719183987507,-0.02869719183987507,0.020227641904577882,1.0278255660915872,0.02782556609158715,0.02782556609158715,0.9705039423512843,-0.029496057648715657,-0.029496057648715657,0.018746008382931126,1.028336650210644,0.02833665021064391,0.02833665021064391,0.9494502146388389,-0.05054978536116106,-0.05054978536116106,0.0032317207047285034,1.0505684968375528,0.05056849683755282,0.05056849683755282,0.9585867316257776,-0.041413268374222434,-0.041413268374222434,-0.003353295564926072,1.0407319292109363,0.04073192921093627,0.04073192921093627,-0.02197538359069017,0.9713028081601249,-0.02869719183987507,-0.02869719183987507,0.020227641904577882,1.0278255660915872,0.02782556609158715,0.02782556609158715
2024-07-29,2024-07-30,2024-08-06,5,2,19,0.7073913043432546,-0.003118583571283735,-0.014184668278457949,-0.007836155116873411,0.010957844198326239,0.010091672690069942,dynamic_opt,1.0696456960642966,0.011981259212292669,0.3959554060310047,1.0,1.0,0.11526643666698455,0.7748811687999183,0.1540637598018938,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,1.0,1.0,1.0,0.1547438811876809,0.8452561270233793,0.26999999999644875,1.0,0.03,0.11526643666698455,0.4814399266740982,0.9999999998948971,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0696456960642966,6.999999999178463e-07,1.0886190751128546,9.999778782798785e-13,-2.0000000015820415e-06,0.999999999997,0.500001,0.9957852258021516,-0.0042147741978484365,-0.0042147741978484365,0.9575252000284389,-0.04247479997156112,-0.04247479997156112,0.011066084707174214,1.039199570870156,0.03919957087015602,0.03919957087015602,0.9628989229174825,-0.03710107708251753,-0.03710107708251753,0.004717571545589676,1.0331879019309647,0.03318790193096466,0.03318790193096466,0.9598541421649187,-0.04014585783508129,-0.04014585783508129,-0.014076427769609974,1.0357802452747913,0.03578024527479129,0.03578024527479129,0.9682604751663888,-0.0317395248336112,-0.0317395248336112,-0.013210256261353677,1.026983593726687,0.026983593726686905,0.026983593726686905,-0.014184668278457949,0.9575252000284389,-0.04247479997156112,-0.04247479997156112,0.011066084707174214,1.039199570870156,0.03919957087015602,0.03919957087015602
2024-08-05,2024-08-06,2024-08-13,5,11,20,0.8026086956442591,-2.9009972320752754e-05,-0.01011867114436309,-0.0025692653169525626,-0.003986927609300195,-0.01102349142000969,dynamic_opt,1.0461662413096016,0.001155903621874532,0.46338437425829904,1.0,1.0,0.21559811821467173,0.8656745436223268,0.2816166239998705,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,220.0,0.0,1.0,0.28951925071125334,0.8985927660406252,0.22909510825802828,1.0,0.03,0.21559811821467173,0.5857212831351406,0.9999999999240092,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0461662413096016,-0.14522344563733422,1.1910040493146676,1.000088900582341e-12,0.16777809863360704,0.9999999999924348,0.25,0.9957563381003136,-0.004243661899686391,-0.004243661899686391,0.9478363174169107,-0.052163682583089344,-0.052163682583089344,0.010089661172042337,1.0496847424303677,0.04968474243036769,0.04968474243036769,0.9604249801110996,-0.03957501988890044,-0.03957501988890044,0.00254025534463181,1.0358124630208538,0.035812463020853835,0.035812463020853835,0.9560272731846202,-0.04397272681537978,-0.04397272681537978,0.003957917636979442,1.0398797781755993,0.03987977817559929,0.03987977817559929,0.9575868641260576,-0.042413135873942354,-0.042413135873942354,0.010994481447688937,1.038274745794996,0.0382747457949959,0.0382747457949959,-0.01011867114436309,0.9478363174169107,-0.052163682583089344,-0.052163682583089344,0.010089661172042337,1.0496847424303677,0.04968474243036769,0.04968474243036769
2024-08-12,2024-08-13,2024-08-20,5,9,20,0.7689456207902503,0.0006396500624783736,0.016684519235180433,-0.0005059396171416264,-0.02743650190676572,-0.02517931550375041,dynamic_opt,1.007316907196969,0.0005791484912313256,0.3197661701689944,1.0,1.0,0.3367063607945434,0.642206669439684,0.09695394505951613,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,220.0,0.0,1.0,0.3137699695851371,0.9334798443301877,0.22842206210929705,1.0,0.03,0.3367063607945434,0.6626142328220341,0.99999999993018,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.007316907196969,0.22254670244910182,1.2183151938690897,1.000088900582341e-12,0.1716940023877258,0.9999999999942025,0.25,0.9963932737041927,-0.003606726295807272,-0.003606726295807272,0.9636505106866556,-0.03634948931334436,-0.03634948931334436,-0.016044869172702057,1.0328426880654908,0.032842688065490844,0.032842688065490844,0.9599390630643689,-0.040060936935631064,-0.040060936935631064,0.0011455896796199998,1.0369990790885122,0.03699907908851219,0.03699907908851219,0.9297972290809704,-0.0702027709190296,-0.0702027709190296,0.028076151969244095,1.0690756008574012,0.06907560085740116,0.06907560085740116,0.9334754823519806,-0.06652451764801937,-0.06652451764801937,0.025818965566228785,1.065081925704962,0.06508192570496196,0.06508192570496196,0.016684519235180433,0.9636505106866556,-0.03634948931334436,-0.03634948931334436,-0.016044869172702057,1.0328426880654908,0.032842688065490844,0.032842688065490844
2024-08-19,2024-08-20,2024-08-27,5,2,20,0.7073913043436166,-0.007787553465398974,-0.008719505558458795,-0.00821225293703065,-0.023190736221781583,-0.02612274703754125,dynamic_opt,1.0413201831823458,0.020808234073397172,0.37244944701940724,1.0,1.0,0.335318979606361,0.8440832512218337,0.15308846381310764,0.0,0.0,0.0,0.7518393508263999,-0.41949947128630777,1.0,1.0,1.0,0.16805007605674596,0.8319496926385618,0.2699999999987549,1.0,0.03,0.335318979606361,0.41116561752955766,0.9999999999264365,1.5552793096282873,-1.531170074026796,0.7725187014429742,0.7502335388526635,1.622111723851315,1.1158778052164462,1.154503740288595,1.0,1.0413201831823458,-3.000000000666543e-07,2.292271681414713,9.999778782798785e-13,-1.9999999996074323e-06,0.999999999997,0.500001,0.9886338078126574,-0.011366192187342583,-0.011366192187342583,0.9552479547023117,-0.04475204529768828,-0.04475204529768828,0.0009319520930598218,1.033805247970435,0.03380524797043494,0.03380524797043494,0.9520558006743481,-0.04794419932565186,-0.04794419932565186,0.000424699471631677,1.0374394920494836,0.0374394920494836,0.0374394920494836,0.9082345468016102,-0.0917654531983898,-0.0917654531983898,0.015403182756382609,1.0855427677177971,0.08554276771779712,0.08554276771779712,0.909090538460753,-0.09090946153924695,-0.09090946153924695,0.018335193572142278,1.0846104089829525,0.08461040898295247,0.08461040898295247,-0.008719505558458795,0.9552479547023117,-0.04475204529768828,-0.04475204529768828,0.0009319520930598218,1.033805247970435,0.03380524797043494,0.03380524797043494
2024-08-26,2024-08-27,2024-09-03,5,4,20,0.8303736839495705,-0.003819822071122568,-0.02024414696485342,-0.009652882280580699,0.022511582132927366,0.025274683385354768,dynamic_opt,1.1680503073604382,0.008703501479986556,0.49425542825689905,1.0,1.0,0.25622836596039467,0.8369144102203805,0.31777606416641613,-0.047704466748684574,0.6703270439097124,2.6523193238450378,0.7518393508263999,-0.41949947128630777,2.0,1.0,1.0,0.16170335685700993,0.8382965835289302,0.23200869717936287,1.0,0.03,0.25622836596039467,0.6771659479161584,0.9999999999207271,-0.047704466748684574,0.9870057479320592,-0.05962385799096366,0.811606670933856,1.2467514369830148,1.2063447282850563,1.0119247715981927,1.2961017243796178,1.1680503073604382,3.112620737881533e-06,0.43172433730383863,9.999778782798785e-13,-2.584578027722516e-07,0.999999999995,0.250001,0.9848574025733168,-0.015142597426683224,-0.015142597426683224,0.9359097747194425,-0.06409022528055752,-0.06409022528055752,0.016424324893730854,1.0507848012399452,0.05078480123994522,0.05078480123994522,0.9428657181058947,-0.0571342818941053,-0.0571342818941053,0.005833060209458131,1.0434909390702778,0.04349093907027779,0.04349093907027779,0.9286803433978967,-0.07131965660210327,-0.07131965660210327,-0.026331404204049932,1.0569589023202368,0.056958902320236815,0.056958902320236815,0.9320675139889703,-0.06793248601102975,-0.06793248601102975,-0.029094505456477335,1.053054205520646,0.05305420552064599,0.05305420552064599,-0.02024414696485342,0.9359097747194425,-0.06409022528055752,-0.06409022528055752,0.016424324893730854,1.0507848012399452,0.05078480123994522,0.05078480123994522
2024-09-02,2024-09-03,2024-09-10,5,7,20,0.8019870168796938,-0.0031811261662846903,-0.03581506541772528,-0.02372833616624548,-0.019313683812968385,-0.01855066390779292,dynamic_opt,1.1250479287769166,0.0005369732138097661,0.2708247900763933,0.6484691993304224,1.0,0.23112965186306578,1.0393214039542185,0.20351160046454944,-0.4166563501915719,4.0,0.6058649916302791,0.7518393508263999,-0.41949947128630777,220.0,0.0,1.0,0.2951355326750944,0.9428214245209673,0.22252263396105548,1.0,0.03,0.23112965186306578,0.5274963305709157,0.9999999998983925,-0.4166563501915719,-0.4294640104951786,-2.359750467670104,0.5752449158193813,1.0,1.3539625701505156,1.4719500935340208,1.0,1.1250479287769166,-0.07955481225216256,0.8873005909262893,9.99866855977416e-13,0.01659586912613532,0.9999999999948491,0.25,0.9817244469199315,-0.018275553080068452,-0.018275553080068452,0.9023901049127772,-0.09760989508722284,-0.09760989508722284,0.03263393925144059,1.0850760486099467,0.08507604860994666,0.08507604860994666,0.9204930833870496,-0.0795069166129504,-0.0795069166129504,0.020547209999960788,1.064931766528411,0.06493176652841104,0.06493176652841104,0.9107441048821908,-0.08925589511780918,-0.08925589511780918,0.016132557646683695,1.0740103527420937,0.07401035274209367,0.07401035274209367,0.9147770427975888,-0.08522295720241124,-0.08522295720241124,0.015369537741508229,1.0692391618762496,0.06923916187624957,0.06923916187624957,-0.03581506541772528,0.9023901049127772,-0.09760989508722284,-0.09760989508722284,0.03263393925144059,1.0850760486099467,0.08507604860994666,0.08507604860994666
