signal_ts,ic,rank_ic,n
2025-01-02,-0.28100786697544444,-0.22943382674926305,297
2025-01-03,-0.19158738785888407,-0.14268295140778364,297
2025-01-06,-0.20386606228991336,-0.18011834287002074,297
2025-01-07,-0.23304206768401337,-0.19226155292685781,298
2025-01-08,-0.035364656877991715,-0.01996327441323064,298
2025-01-09,0.07339392980741227,0.019600507782591235,298
2025-01-10,-0.15529598754800836,-0.22292121285409877,297
2025-01-13,-0.30330764072310856,-0.3143405760855426,297
2025-01-14,-0.3047436719988219,-0.272921029632439,297
2025-01-15,-0.29415008840902557,-0.22166751864738446,297
2025-01-16,-0.2391601474870112,-0.16343417853484968,297
2025-01-17,0.005608038819694404,0.10101758307185794,298
2025-01-20,0.04251364812940695,0.15894098444434013,298
2025-01-21,0.06306267927375403,0.10921157434142552,298
2025-01-22,-0.0965661537981441,-0.06622282169407935,298
2025-01-23,-0.15908387494158696,-0.1708515198448084,298
2025-01-24,-0.24145556111739383,-0.2862593749666992,298
2025-01-27,-0.2728448701279961,-0.3719852109113854,298
2025-02-05,-0.24208446268771097,-0.3357888099644738,298
2025-02-06,-0.08144588918551948,-0.07564672665343808,297
2025-02-07,-0.15785410433544997,-0.17307255394503718,297
2025-02-10,-0.13136868277776048,-0.09409191463466339,298
2025-02-11,-0.014439068653209501,0.03295168016498626,298
2025-02-12,-0.10105726679382852,-0.08161410291553274,298
2025-02-13,-0.24667536516491934,-0.26482621551194646,298
2025-02-14,-0.2316265302084012,-0.2361626001661018,299
2025-02-17,-0.2407124524912654,-0.26758681062153483,299
2025-02-18,-0.32894969882094116,-0.3529788332472896,299
2025-02-19,-0.18484055191259197,-0.18506610401562254,299
2025-02-20,0.20838855754824298,0.21182420147695896,299
2025-02-21,0.4312579569859461,0.43371910843752104,299
2025-02-24,0.41884283796459687,0.3950190781238344,298
2025-02-25,0.32366801278264207,0.3021567156378945,298
2025-02-26,0.30272280260496726,0.34392883969773375,298
2025-02-27,-0.05858904637467466,0.026344792904466088,298
2025-02-28,-0.2612649344113272,-0.2663897396900023,298
2025-03-03,-0.27497731609795995,-0.26891142123123446,298
2025-03-04,-0.15154853580961405,-0.14082623274336142,298
2025-03-05,0.08120905236466511,0.1620784623410827,298
2025-03-06,0.18667806344995638,0.26047755052715654,298
2025-03-07,0.10687294847276942,0.19684919042958143,298
2025-03-10,0.022403306065986325,0.06299970819959148,299
2025-03-11,0.14591936520106874,0.21990437925074632,299
2025-03-12,0.22365464633222257,0.28712890844201033,299
2025-03-13,0.28473872567878145,0.3694395187537878,299
2025-03-14,0.46891214672710707,0.513269286884694,299
2025-03-17,0.5031046487362928,0.540876203846732,298
2025-03-18,0.5425118147715475,0.5732191162596765,298
2025-03-19,0.4916132163060084,0.5128296386685648,297
2025-03-20,0.2625788636183654,0.3476282872256027,297
2025-03-21,0.19397985916242622,0.23032016152821527,297
2025-03-24,0.1450595704852603,0.17805618308974017,297
2025-03-25,0.10605195636583387,0.13751564254919962,297
2025-03-26,0.09518621760869155,0.13294013965154905,297
2025-03-27,0.3571737283866909,0.3708774123130703,298
2025-03-28,0.3743544328861728,0.3788904737256064,298
2025-03-31,0.36796349195484157,0.36949653206437566,299
2025-04-01,0.26985759063746906,0.2846692554600345,299
2025-04-02,0.2389948486013599,0.2518179165450832,299
2025-04-03,-0.12043763922170077,-0.10956476846759894,299
2025-04-07,-0.19002757861513767,-0.14918632578393304,299
2025-04-08,-0.26558186792655347,-0.2217889609660838,299
2025-04-09,0.05005068402926346,0.1542753249085318,299
2025-04-10,0.11635510296865184,0.14436443626405693,299
2025-04-11,0.23287655479429073,0.2560979551525218,299
2025-04-14,0.02742619982623033,0.07843325626809723,299
2025-04-15,-0.04800868648176693,-0.02622836748894525,299
2025-04-16,0.028727619474656952,0.042802181769208324,299
2025-04-17,0.05376063384293554,0.06998810352180646,299
2025-04-18,0.06691330771185025,0.0815429507755157,299
2025-04-21,0.24829420809139394,0.25036519943435614,299
2025-04-22,0.1095807658091067,0.10584812911045767,299
2025-04-23,-0.1261130891379213,-0.10130098089829634,299
2025-04-24,-0.2835554534552861,-0.2507256851698054,299
2025-04-25,-0.24762781525160663,-0.21596417588830777,299
2025-04-28,-0.2524509444083948,-0.2399151534196763,299
2025-04-29,-0.1257320847796519,-0.05024174541536666,299
2025-04-30,-0.030415301881215873,0.0841157325312563,299
2025-05-06,0.04433705682673939,0.20740409867343043,299
2025-05-07,0.17395575414515363,0.21491683688357163,299
2025-05-08,0.09517487133705867,0.12257457745056229,299
