obs,ic_mean,ic_std,ic_ir,ic_positive_ratio,ic_tstat,rank_ic_mean,rank_ic_std,rank_ic_ir,rank_ic_positive_ratio,rank_ic_tstat,factor
11.0,0.09492350338933728,0.17030918060574007,3.9568625767227883,0.7272727272727273,1.8485535742037973,0.022378481714635298,0.15735887782955976,1.009612308434104,0.5454545454545454,0.47166723764810725,g_trend_ratio_ret_5d__ma_gap_5
11.0,0.05754356967450642,0.1251318070311974,3.264708060490388,0.6363636363636364,1.525195186068312,0.011730592830495113,0.21042128345693945,0.3957724538970447,0.45454545454545453,0.1848956262789221,g_reversal_rel_close_pos_to_ret_1d
11.0,0.06779238455311708,0.1475233566826463,3.2623863614946287,0.6363636363636364,1.5241105426434725,0.023682472700914173,0.2560978172599223,0.6565025791726472,0.5454545454545454,0.3067026376763223,g_trend_rel_breakout_20_to_ret_3d
11.0,0.06567445724589388,0.14678002055189537,3.1764704268407113,0.7272727272727273,1.4839726290803736,0.03634180945105314,0.23641130697879734,1.0913236608970647,0.6363636363636364,0.5098408688318152,g_trend_rel_ma_gap_10_to_ret_1d
11.0,0.03855023474116117,0.10039136389787208,2.726126099268133,0.45454545454545453,1.2735823008304124,0.06491760340499836,0.20537057607343895,2.244086149522725,0.5454545454545454,1.0483845198276378,g_trend_rel_ma_gap_10_to_ret_3d
11.0,0.0687655601138086,0.19761397228121738,2.470407544162251,0.5454545454545454,1.1541165777062286,-0.007372357715133019,0.17787424131033094,-0.2942446715903012,0.6363636363636364,-0.1374642229321932,g_trend_rel_ret_10d_to_ret_1d
11.0,0.07012625927535272,0.20379326873742526,2.4429023431457093,0.6363636363636364,1.1412667916288883,0.06563734584742988,0.21484971843368908,2.1688598576636067,0.7272727272727273,1.0132405571567267,g_trend_rel_ma_gap_20_to_ret_1d
11.0,0.06330722908331729,0.18793883128432257,2.391399045387883,0.6363636363636364,1.1172056564978405,0.07990487657472499,0.20623992965058022,2.750526296294074,0.9090909090909091,1.2849815017248083,g_trend_rel_ret_20d_to_ret_1d
11.0,0.058685030125996795,0.17930266885018717,2.3235704578770244,0.7272727272727273,1.085517728134091,0.029599476154098,0.1882404691667665,1.1163138080183719,0.8181818181818182,0.5215156806013036,g_structure_lvl_rsi14
11.0,0.05910729980768636,0.19155784429862796,2.1905665270322676,0.5454545454545454,1.0233814049793295,-0.010162610498744949,0.15493672365285,-0.4656570483562175,0.45454545454545453,-0.21754407296222408,g_structure_rel_minute_ret_skew_5m_to_vwap30_vs_day
11.0,0.06661009339401268,0.2194874789052779,2.1544953480399363,0.5454545454545454,1.0065297945028178,0.06687384044526902,0.21323837509389418,2.226415251770396,0.6363636363636364,1.0401290900354534,g_trend_rel_ma_cross_5_20_to_ret_1d
11.0,0.053607932438125276,0.1929473761927562,1.9724474822241387,0.5454545454545454,0.9214812929426024,-0.04304654038246669,0.20095725156369576,-1.5207220360000164,0.6363636363636364,-0.7104457383876563,g_trend_ratio_ret_5d__ret_10d
11.0,0.030196431977164425,0.10873189949893233,1.9715778155086792,0.6363636363636364,0.9210750050101667,-0.0032881694238687063,0.17347766630133749,-0.13456306901084467,0.45454545454545453,-0.06286471600988734,g_reversal_rel_last30_momentum_to_ret_1d
11.0,0.036337063501793505,0.13933219107117212,1.8514569973311399,0.5454545454545454,0.8649573705275753,-0.01836025319218596,0.1156038281982347,-1.1275134162853637,0.45454545454545453,-0.5267478754249048,g_context_ratio_barra_size_proxy__barra_beta_proxy
11.0,0.03896207467771972,0.1560377466741372,1.7726690923563329,0.7272727272727273,0.8281495055787157,0.05062697806395286,0.22682776279826414,1.5845321809392092,0.7272727272727273,0.7402563444450199,g_trend_ratio_ret_20d__ma_gap_5
11.0,0.029524904078442934,0.12355189980308452,1.6965018431427235,0.45454545454545453,0.7925659496575738,0.09110444177671068,0.2009994902579107,3.217806047891078,0.5454545454545454,1.5032836636571358,g_reversal_rel_vwap30_vs_day_to_ret_1d
11.0,0.03121618491879447,0.14034262940366907,1.579084912018195,0.45454545454545453,0.7377115079139694,0.04030846865750803,0.1678627652299202,1.7047362434600195,0.5454545454545454,0.7964128687362165,g_reversal_rel_ret_5d_to_ret_3d
11.0,0.020125450519516783,0.09440470318099366,1.5134471092951542,0.45454545454545453,0.7070470629215294,0.021452995463896448,0.23032442043043044,0.6612462500348081,0.45454545454545453,0.30891876966399334,g_structure_ratio_minute_up_ratio_5m__minute_ret_skew_5m
11.0,0.04875145504216465,0.23372342014228237,1.4808143611593327,0.45454545454545453,0.6918018068549092,0.036437847866419286,0.28423206833060405,0.9101121475910748,0.5454545454545454,0.4251830915869689,g_structure_ratio_vwap30_vs_day__last30_momentum
11.0,0.024372023070754267,0.13117569495005324,1.3190263609461585,0.5454545454545454,0.6162182402643679,-0.01489524022835707,0.26505357315796507,-0.39895978098077833,0.5454545454545454,-0.18638467088397187,g_reversal_rel_morning_momentum_30m_to_ret_3d
11.0,0.039196474257549574,0.211958876460099,1.312836562242449,0.7272727272727273,0.6133265111998673,0.01986303612354032,0.2131598003685248,0.6615392183983636,0.6363636363636364,0.30905563762568733,g_context_ratio_barra_momentum_proxy__barra_volatility_proxy
11.0,0.031508925551219695,0.1714137351124113,1.304978161652098,0.45454545454545453,0.6096552503923083,0.024780639528538696,0.2344930220885653,0.7502359220140696,0.5454545454545454,0.350492661355914,g_trend_rel_ma_gap_5_to_ret_3d
11.0,0.02319778634054386,0.14635774294798465,1.1252424533280554,0.6363636363636364,0.5256869346896079,-0.09237449207859173,0.19372272108908337,-3.3852190098586106,0.36363636363636365,-1.5814950807110588,g_reversal_rel_last30_momentum_to_ret_3d
