trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,portfolio_mode,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2024-04-01,2024-04-02,2024-04-18,10,2,4,0.783596034591752,0.008933533026105502,0.007761714982443713,-0.003036856727612558,-0.005833797446642919,-0.044174779047457924,equal_weight,0.9999999999989999,0.4999999999989999,0.6931471805582522,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0089335330261056,0.008933533026105556,0.008933533026105556,1.0077617149824438,0.007761714982443824,0.007761714982443824,0.0011718180436617893,1.0011718180436617,0.001171818043661732,0.001171818043661732,0.9969631432723874,-0.003036856727612558,-0.003036856727612558,0.01197038975371806,1.011970389753718,0.011970389753718003,0.011970389753718003,0.9941662025533571,-0.005833797446642919,-0.005833797446642919,0.01476733047274842,1.0147673304727485,0.014767330472748474,0.014767330472748474,0.9558252209525421,-0.044174779047457924,-0.044174779047457924,0.053108312073563424,1.0531083120735634,0.05310831207356337,0.05310831207356337,0.007761714982443713,1.0077617149824438,0.007761714982443824,0.007761714982443824,0.0011718180436617893,1.0011718180436617,0.001171818043661732,0.001171818043661732
2024-04-17,2024-04-18,2024-05-07,10,4,4,0.7222600308408796,0.007982175342631721,0.007982175342639702,0.024989061017949732,0.03313166983062632,0.0640505008872232,equal_weight,0.9999999999989999,0.24999999999949996,1.3862943611155043,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.016987017395781,0.0169870173957809,0.0169870173957809,1.015805845695033,0.01580584569503296,0.01580584569503296,-7.98146271296929e-15,1.0011718180436537,0.0011718180436537384,0.0011718180436537384,1.0218763160922681,0.021876316092268144,0.021876316092268144,-0.01700688567531801,0.9947599250283695,-0.005240074971630482,-0.005240074971630482,1.0271045889331225,0.02710458893312251,0.02710458893312251,-0.025149494487994598,0.9892464450884271,-0.010753554911572927,-0.010753554911572927,1.0170463051151932,0.017046305115193228,0.017046305115193228,-0.05606832554459147,0.9940622923985075,-0.005937707601492481,-0.005937707601492481,0.007982175342639702,1.015805845695033,0.01580584569503296,0.01580584569503296,-7.98146271296929e-15,1.0011718180436537,0.0011718180436537384,0.0011718180436537384
2024-05-06,2024-05-07,2024-05-21,10,3,4,0.7431989333482393,0.003221789330327643,-0.0023320801015393744,0.004687882617364858,-0.008715624963249402,-0.015748570396506345,equal_weight,0.49999999999949996,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0202635353175085,0.020263535317508463,0.020263535317508463,1.01343690509526,0.013436905095260077,0.013436905095260077,0.005553869431867017,1.006732195599933,0.0067321955999331,0.0067321955999331,1.026666752311574,0.026666752311574005,0.026666752311574005,-0.001466093287037215,0.9933015141800718,-0.006698485819928157,-0.006698485819928157,1.018152730537949,0.01815273053794897,0.01815273053794897,0.011937414293577045,1.001055489741896,0.0010554897418959541,0.0010554897418959541,1.00102927978258,0.0010292797825799394,0.0010292797825799394,0.018970359726833988,1.0129200116761885,0.012920011676188503,0.012920011676188503,-0.0023320801015393744,1.01343690509526,0.013436905095260077,0.013436905095260077,0.005553869431867017,1.006732195599933,0.0067321955999331,0.0067321955999331
