trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,portfolio_mode,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2024-07-05,2024-07-12,2024-08-02,3,3,5,0.49999999999950145,0.0025031832157714528,-0.03306457419601021,0.0,0.0,0.0,equal_weight,0.9999999999989999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0025031832157714,0.002503183215771365,0.002503183215771365,0.9669354258039898,-0.033064574196010166,-0.033064574196010166,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03556775741178166,1.0355677574117816,0.03556775741178164,0.03556775741178164,0.0025031832157714528,1.0025031832157714,0.002503183215771365,0.002503183215771365,0.0025031832157714528,1.0025031832157714,0.002503183215771365,0.002503183215771365,0.0025031832157714528,1.0025031832157714,0.002503183215771365,0.002503183215771365,-0.03306457419601021,0.9669354258039898,-0.033064574196010166,-0.033064574196010166,0.03556775741178166,1.0355677574117816,0.03556775741178164,0.03556775741178164
2024-07-26,2024-08-02,2024-08-23,3,3,5,0.49999999999950145,-0.0013022797004063717,-0.00736573931947544,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0011976436706767,0.0011976436706766513,0.0011976436706766513,0.9598132315187516,-0.04018676848124836,-0.04018676848124836,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.006063459619069068,1.041846880691658,0.041846880691658095,0.041846880691658095,-0.0013022797004063717,1.0011976436706767,0.0011976436706766513,0.0011976436706766513,-0.0013022797004063717,1.0011976436706767,0.0011976436706766513,0.0011976436706766513,-0.0013022797004063717,1.0011976436706767,0.0011976436706766513,0.0011976436706766513,-0.00736573931947544,0.9598132315187516,-0.04018676848124836,-0.04018676848124836,0.006063459619069068,1.041846880691658,0.041846880691658095,0.041846880691658095
2024-08-16,2024-08-23,2024-09-13,3,3,5,0.49999999999950145,-0.053518166244657765,-0.06073306411862493,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9476153817329498,-0.05238461826705021,-0.05238461826705021,0.9015208329870188,-0.0984791670129812,-0.0984791670129812,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.007214897873967167,1.0493636995361597,0.04936369953615971,0.04936369953615971,-0.053518166244657765,0.9476153817329498,-0.05238461826705021,-0.05238461826705021,-0.053518166244657765,0.9476153817329498,-0.05238461826705021,-0.05238461826705021,-0.053518166244657765,0.9476153817329498,-0.05238461826705021,-0.05238461826705021,-0.06073306411862493,0.9015208329870188,-0.0984791670129812,-0.0984791670129812,0.007214897873967167,1.0493636995361597,0.04936369953615971,0.04936369953615971
2024-09-06,2024-09-13,2024-10-04,3,3,5,0.49999999999950145,0.23445433813598388,0.22298440047682658,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.169787918864626,0.16978791886462608,0.16978791886462608,1.1025459154479986,0.10254591544799863,0.10254591544799863,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011469937659157298,1.0613998357516221,0.06139983575162211,0.06139983575162211,0.23445433813598388,1.169787918864626,0.16978791886462608,0.16978791886462608,0.23445433813598388,1.169787918864626,0.16978791886462608,0.16978791886462608,0.23445433813598388,1.169787918864626,0.16978791886462608,0.16978791886462608,0.22298440047682658,1.1025459154479986,0.10254591544799863,0.10254591544799863,0.011469937659157298,1.0613998357516221,0.06139983575162211,0.06139983575162211
2024-09-27,2024-10-04,2024-10-25,3,3,5,0.49999999999950145,-0.03875182543935454,-0.04217116895398587,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.1244565016317183,0.12445650163171829,0.12445650163171829,1.056050265368114,0.05605026536811408,0.05605026536811408,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003419343514631329,1.06502912639643,0.06502912639642999,0.06502912639642999,-0.03875182543935454,1.1244565016317183,0.12445650163171829,0.12445650163171829,-0.03875182543935454,1.1244565016317183,0.12445650163171829,0.12445650163171829,-0.03875182543935454,1.1244565016317183,0.12445650163171829,0.12445650163171829,-0.04217116895398587,1.056050265368114,0.05605026536811408,0.05605026536811408,0.003419343514631329,1.06502912639643,0.06502912639642999,0.06502912639642999
2024-10-18,2024-10-25,2024-11-15,3,3,5,0.49999999999950145,0.0343272660849154,0.014006596320171871,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.1630560191641435,0.16305601916414347,0.16305601916414347,1.0708419351289356,0.07084193512893555,0.07084193512893555,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.020320669764743532,1.0866712315637652,0.08667123156376522,0.08667123156376522,0.0343272660849154,1.1630560191641435,0.16305601916414347,0.16305601916414347,0.0343272660849154,1.1630560191641435,0.16305601916414347,0.16305601916414347,0.0343272660849154,1.1630560191641435,0.16305601916414347,0.16305601916414347,0.014006596320171871,1.0708419351289356,0.07084193512893555,0.07084193512893555,0.020320669764743532,1.0866712315637652,0.08667123156376522,0.08667123156376522
2024-11-08,2024-11-15,2024-12-06,3,3,5,0.49999999999950145,0.024218914405945237,0.03433430146046166,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.1912239733415992,0.19122397334159924,0.19122397334159924,1.1076085449461563,0.10760854494615635,0.10760854494615635,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.010115387054516423,1.0756791314554897,0.07567913145548966,0.07567913145548966,0.024218914405945237,1.1912239733415992,0.19122397334159924,0.19122397334159924,0.024218914405945237,1.1912239733415992,0.19122397334159924,0.19122397334159924,0.024218914405945237,1.1912239733415992,0.19122397334159924,0.19122397334159924,0.03433430146046166,1.1076085449461563,0.10760854494615635,0.10760854494615635,-0.010115387054516423,1.0756791314554897,0.07567913145548966,0.07567913145548966
2024-11-29,2024-12-06,2024-12-27,3,3,5,0.49999999999950145,-0.0016845956321238434,-0.004171879839435899,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.1892172426392267,0.18921724263922668,0.18921724263922668,1.1029877351875086,0.10298773518750859,0.10298773518750859,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0024872842073120557,1.078354651171294,0.07835465117129403,0.07835465117129403,-0.0016845956321238434,1.1892172426392267,0.18921724263922668,0.18921724263922668,-0.0016845956321238434,1.1892172426392267,0.18921724263922668,0.18921724263922668,-0.0016845956321238434,1.1892172426392267,0.18921724263922668,0.18921724263922668,-0.004171879839435899,1.1029877351875086,0.10298773518750859,0.10298773518750859,0.0024872842073120557,1.078354651171294,0.07835465117129403,0.07835465117129403
