date,code,signal_date,entry_date,entry_price,shares,hold_days,open,high,low,close,market_value,pnl,ret,weight,stop_price,take_profit_price
2024-04-18,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,2,21.1247568,21.515956,21.03673698,21.2225566,12733.53396,213.2628908329086,0.017040213484332024,0.15808763855808058,19.81584585951456,22.94466362680634
2024-04-18,sh.603260,2024-04-16,2024-04-17,47.63870579539188,200,1,47.6821384,48.04366281,46.6073361,47.40855236,9481.710472,-51.030687078375365,-0.005356011065618226,0.11771604196592597,45.256770505622285,52.40257637493107
2024-04-18,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,2,38.95444286,40.25720102,38.95444286,39.35908744,11807.726232,51.68889363983354,0.004398666445480141,0.14659367639972767,37.21161823814053,43.08713690732062
2024-04-18,sh.688520,2024-04-17,2024-04-18,43.068612,400,0,43.0,43.89,41.61,42.84,17136.0,-96.4447999999993,-0.005598322973584202,0.212744536029122,40.9151814,47.37547320000001
2024-04-19,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,2,8.1048032,8.2216994,8.0463551,8.05609645,13695.363965,67.45970325486101,0.0049519325658253024,0.1706134100799441,7.612799440386989,8.81482040465862
2024-04-19,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,3,9.5204868,9.6451256,9.4246108,9.4341984,13207.87776,139.07037088998322,0.010645470095180794,0.1645404291781926,8.864726442610367,10.264420091443585
2024-04-19,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,3,21.10519684,21.1736567,20.85091736,20.90959724,12545.758344,25.487274832908184,0.00203649403133562,0.15629191152414562,19.81584585951456,22.94466362680634
2024-04-19,sh.603260,2024-04-16,2024-04-17,47.63870579539188,200,2,47.22290469,47.24244655,46.24581169,46.54871052,9309.742104,-222.99905507837565,-0.023405238592766626,0.11597843265703042,45.256770505622285,52.40257637493107
2024-04-19,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,3,39.01365914,39.95125024,39.01365914,39.59595256,11878.785768,122.74842963983275,0.010445752668925787,0.1479829344197781,37.21161823814053,43.08713690732062
2024-04-19,sh.688520,2024-04-17,2024-04-18,43.068612,400,1,42.25,44.34,41.88,43.43,17372.0,139.55519999999922,0.008100748638009922,0.2164160198650689,40.9151814,47.37547320000001
2024-04-22,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,3,8.0463551,8.1437686,7.99764835,8.0073897,13612.562489999998,-15.341771745140527,-0.0011261748192873278,0.1678071265790729,7.612799440386989,8.81482040465862
2024-04-22,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,4,9.443786,9.5492496,9.3287348,9.4725488,13261.56832,192.76093088998402,0.014755340854968107,0.16348029074952394,8.864726442610367,10.264420091443585
2024-04-22,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,4,20.9291572,21.35947632,20.9291572,21.0758569,12645.514140000001,125.24307083290907,0.010007219990740012,0.15588596147913342,19.81584585951456,22.94466362680634
2024-04-22,sh.603260,2024-04-16,2024-04-17,47.63870579539188,200,3,46.49985587,47.63328375,46.12856053,46.62687796,9325.375592,-207.36556707837536,-0.0217643997266622,0.11495737731332473,45.256770505622285,52.40257637493107
2024-04-22,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,4,39.49725876,40.89871072,39.1814386,40.17824598,12053.473794,297.4364556398325,0.025311506301563143,0.1485876596822364,37.21161823814053,43.08713690732062
2024-04-22,sh.688520,2024-04-17,2024-04-18,43.068612,400,2,43.18,45.43,43.18,44.9,17960.0,727.5551999999988,0.04223233383977852,0.2213996075738235,40.9151814,47.37547320000001
2024-04-23,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,0,4.37665865,4.46322992,4.33818253,4.36703962,14847.934707999999,-85.33167649564454,-0.0057161142692538965,0.18182798345631074,4.17113325449143,4.829733242042709
2024-04-23,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,4,8.03661375,8.0853205,7.97816565,8.01713105,13629.122785,1.2185232548603864,8.944665773524272e-05,0.16690239828033382,7.612799440386989,8.81482040465862
2024-04-23,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,5,9.491724,9.5204868,9.4150232,9.4629612,13248.145680000001,179.33829088998442,0.013727873165021325,0.16223694816168202,8.864726442610367,10.264420091443585
2024-04-23,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,5,21.06607692,21.1736567,20.85091736,20.91937722,12551.626332,31.355262832908863,0.0025053602642418106,0.15370736401575308,19.81584585951456,22.94466362680634
2024-04-23,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,5,40.29667854,40.464458,39.4281731,40.1190297,12035.70891,279.67157163983217,0.023799734745701687,0.14738943318449108,37.21161823814053,43.08713690732062
2024-04-23,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,0,86.945306,87.90347876,86.53719538,87.66393557,8766.393557000001,66.0114253194007,0.0075915496662174575,0.10735335883413324,82.60613025096569,95.6492034484866
2024-04-24,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,1,4.36703962,4.39589671,4.30932544,4.38627768,14913.344112,-19.922272495643973,-0.001334533560865026,0.18288141603713035,4.17113325449143,4.829733242042709
2024-04-24,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,5,7.987907,8.01713105,7.8515281,7.9294589,13480.08013,-147.82413174513877,-0.010851146635467226,0.16530538851341325,7.612799440386989,8.81482040465862
2024-04-24,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,6,9.4629612,9.5204868,9.3862604,9.5204868,13328.68152,259.8741308899844,0.019892679304702197,0.1634487967272307,8.864726442610367,10.264420091443585
2024-04-24,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,6,21.14431676,21.1736567,20.82157742,20.93893718,12563.362308,43.09123883290809,0.003443092730054022,0.15406373458691838,19.81584585951456,22.94466362680634
2024-04-24,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,6,40.25720102,40.2670704,39.36895682,39.83281768,11949.845303999999,193.80796563983196,0.016492838892371433,0.14654021353008875,37.21161823814053,43.08713690732062
2024-04-24,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,1,87.72603936,87.9212227,86.54606735,87.30905677,8730.905677,30.52354531939983,0.0035103167241135242,0.1070665560658244,82.60613025096569,95.6492034484866
2024-04-25,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,2,4.36703962,4.40551574,4.3285635,4.33818253,14749.820602,-183.4457824956439,-0.012288485331837101,0.18012392589738918,4.17113325449143,4.829733242042709
2024-04-25,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,6,7.90023485,8.03661375,7.86126945,8.0073897,13612.562489999998,-15.341771745140527,-0.0011261748192873278,0.16623579793844187,7.612799440386989,8.81482040465862
2024-04-25,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,7,9.5204868,9.6643008,9.4533736,9.6067752,13449.485279999999,380.677890889983,0.02913988851422341,0.1642443088158142,8.864726442610367,10.264420091443585
2024-04-25,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,7,20.86069734,21.0758569,20.69443768,20.93893718,12563.362308,43.09123883290809,0.003443092730054022,0.15342302814729816,19.81584585951456,22.94466362680634
2024-04-25,sh.688065,2024-04-15,2024-04-16,39.17012446120056,300,7,39.65516884,41.03688204,39.48738938,40.67171498,12201.514494,445.4771556398317,0.037909602600408314,0.1490041643120166,37.21161823814053,43.08713690732062
2024-04-25,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,2,87.05176964,87.73491133,86.5017075,87.3001848,8730.018479999999,29.6363483193997,0.0034082859005609136,0.10661046287987645,82.60613025096569,95.6492034484866
2024-04-26,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,3,4.38627768,4.54980119,4.36703962,4.54018216,15436.619343999999,503.35295950435454,0.033718112106245535,0.1813596813494299,4.17113325449143,4.829733242042709
2024-04-26,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,7,7.99764835,8.40678505,7.97816565,8.36781965,14225.293404999999,597.3891432548601,0.04385181983054535,0.1671282177490317,7.612799440386989,8.81482040465862
2024-04-26,sh.600848,2024-04-15,2024-04-16,9.33129099222144,1400,8,9.5684248,9.875228,9.5684248,9.8656404,13811.896560000001,743.089170889984,0.05688151614278743,0.16227135638519943,8.864726442610367,10.264420091443585
2024-04-26,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,8,21.69199564,22.22011456,21.19321666,22.07341486,13244.048916,723.7778468329079,0.05783157574716585,0.1555999042054258,19.81584585951456,22.94466362680634
2024-04-26,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,3,87.3889045,88.84390758,87.3889045,88.79954773,8879.954773,179.57264131940008,0.020651495080949652,0.1043276207140908,82.60613025096569,95.6492034484866
2024-04-29,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,4,4.53056313,4.64599149,4.51132507,4.63637246,15763.666363999999,830.3999795043544,0.05562601564818968,0.17946621534536908,4.17113325449143,4.829733242042709
2024-04-29,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,8,8.377561,8.8451458,8.3580783,8.83540445,15020.187565,1392.2833032548615,0.10220165072762562,0.17100185666351023,7.612799440386989,8.81482040465862
2024-04-29,sh.601066,2024-04-15,2024-04-16,20.858785115278486,600,9,22.06363488,22.60153378,21.88759524,22.33747432,13402.484591999999,882.2135228329071,0.07049096403563147,0.15258462913449564,19.81584585951456,22.94466362680634
2024-04-29,sh.688396,2024-04-26,2024-04-29,35.76848369124499,400,0,35.65436832,37.55553648,35.6344608,37.077756,14831.1024,518.7089235020051,0.036254606707645576,0.16884915955885682,33.980059506682736,39.34533206036949
2024-04-29,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,0,9.74467744,10.28824464,9.71502832,10.23882944,17406.010048,782.0374151554121,0.047056904926228736,0.1981639724824378,9.28707294188374,10.75345288007591
2024-04-29,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,4,84.283715,85.66774232,82.81983995,85.04670442,8504.670442,-195.71168968060022,-0.022507543281798416,0.09682398635834054,82.60613025096569,95.6492034484866
2024-04-30,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,5,4.64599149,4.66522955,4.56903925,4.59789634,15632.847556,699.5811715043562,0.04686285423141214,0.1812896490205613,4.17113325449143,4.829733242042709
2024-04-30,sh.600663,2024-04-16,2024-04-17,8.0134730951442,1700,9,8.767215,8.8646285,8.62109475,8.81592175,14987.066975,1359.1627132548597,0.09977040777358047,0.17380071685676937,7.612799440386989,8.81482040465862
2024-04-30,sh.688396,2024-04-26,2024-04-29,35.76848369124499,400,1,36.93840336,37.3763688,36.17196384,36.32127024,14528.508096,216.1146195020035,0.015105100719917192,0.168482941068873,33.980059506682736,39.34533206036949
2024-04-30,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,0,27.7440289,27.80162896,27.47522862,27.60962876,13804.81438,-33.35010633132917,-0.002410880486838734,0.16009047262689224,26.283012524029523,30.432961869928928
2024-04-30,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,1,10.12023296,10.16964816,9.7842096,9.80397568,16666.758656,42.786023155413204,0.0025745287690558736,0.19327961948282188,9.28707294188374,10.75345288007591
2024-04-30,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,5,84.6385938,85.2596317,84.34581879,84.34581879,8434.581879,-265.8002526806004,-0.03056797834245351,0.0978134266966747,82.60613025096569,95.6492034484866
2024-05-06,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,6,4.65561052,4.74218179,4.64599149,4.7133247,16025.30398,1092.0375955043567,0.07315233848174517,0.18153876564802104,4.17113325449143,4.829733242042709
2024-05-06,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,0,5.06140012,5.14702531,4.95674711,5.00431666,17014.676644,-254.16212256184238,-0.014722225224560816,0.19274663368051587,4.823719655362868,5.585359600946479
2024-05-06,sh.688396,2024-04-26,2024-04-29,35.76848369124499,400,2,36.89858832,37.48586016,36.89858832,37.1772936,14870.91744,558.5239635020042,0.03903743644287293,0.16846157798195033,33.980059506682736,39.34533206036949
2024-05-06,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,1,27.97442914,29.01123022,27.91682908,28.76162996,14380.814980000001,542.6504936686713,0.039228225342424705,0.1629095712468208,26.283012524029523,30.432961869928928
2024-05-06,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,2,9.90280608,10.130116,9.82374176,10.0312856,17053.18552,429.2128871554127,0.025826679942123513,0.1931828721334187,9.28707294188374,10.75345288007591
2024-05-06,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,6,85.13542412,88.96811516,85.09993624,87.33567268,8733.567268,33.185136319400215,0.003816409194771356,0.09893609653304558,82.60613025096569,95.6492034484866
2024-05-07,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,7,4.74218179,4.74218179,4.69408664,4.73256276,16090.713384,1157.4469995043573,0.07753391919013404,0.18310527993604706,4.17113325449143,4.829733242042709
2024-05-07,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,1,4.98528884,4.98528884,4.89966365,4.90917756,16691.203704,-577.6350625618421,-0.033459247990697424,0.18993859711214064,4.823719655362868,5.585359600946479
2024-05-07,sh.688396,2024-04-26,2024-04-29,35.76848369124499,400,3,37.03794096,37.4759064,36.85877328,37.2768312,14910.732479999999,598.3390035020034,0.04182026617810027,0.1696776133938692,33.980059506682736,39.34533206036949
2024-05-07,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,2,28.75202995,28.86723007,28.24322942,28.53122972,14265.61486,427.45037366867047,0.030900404176571965,0.16233645706457714,26.283012524029523,30.432961869928928
2024-05-07,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,3,10.0312856,10.06093472,9.89292304,9.99175344,16985.980848,362.0082151554123,0.021782827564198675,0.19329303206991819,9.28707294188374,10.75345288007591
2024-05-07,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,7,87.41552041,87.64619163,86.20893249,87.36228859,8736.228859,35.8467273194006,0.004122501665429187,0.09941446302829553,82.60613025096569,95.6492034484866
2024-05-08,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,8,4.73256276,4.73256276,4.66522955,4.67484858,15894.485172,961.2187875043555,0.06438917706496743,0.1839643259479103,4.17113325449143,4.829733242042709
2024-05-08,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,2,4.90917756,4.91869147,4.87112192,4.88063583,16594.161822000002,-674.6769445618411,-0.03908035482053835,0.19206245192719584,4.823719655362868,5.585359600946479
2024-05-08,sh.688396,2024-04-26,2024-04-29,35.76848369124499,400,4,37.46595264,37.46595264,36.42080784,36.45066912,14580.267648000001,267.87417150200497,0.01872277937571292,0.16875344378750562,33.980059506682736,39.34533206036949
2024-05-08,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,3,28.38722957,28.46402965,27.840029,27.87842904,13939.21452,101.05003366867116,0.007304910873322751,0.16133383218554767,26.283012524029523,30.432961869928928
2024-05-08,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,4,9.96210432,10.01151952,9.7842096,9.81385872,16683.559824,59.58719115541331,0.003585491863537083,0.19309715314595513,9.28707294188374,10.75345288007591
2024-05-08,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,8,87.06951358,87.20259313,84.83377714,85.11768018,8511.768017999999,-188.6141136806006,-0.021691296693377694,0.09851603553758376,82.60613025096569,95.6492034484866
2024-05-09,sh.600517,2024-04-22,2024-04-23,4.3906665836751895,3400,9,4.67484858,4.78065791,4.67484858,4.75180082,16156.122787999999,1222.8564035043548,0.0819154998985227,0.18240457616182887,4.17113325449143,4.829733242042709
2024-05-09,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,3,4.89014974,4.91869147,4.87112192,4.89966365,16658.85641,-609.9823565618418,-0.03533295026731107,0.1880804994292184,4.823719655362868,5.585359600946479
2024-05-09,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,4,27.87842904,29.04963026,27.87842904,28.73282993,14366.414965,528.2504786686716,0.03818724769669314,0.16219855884000606,26.283012524029523,30.432961869928928
2024-05-09,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,5,9.7842096,10.01151952,9.7842096,9.91268912,16851.571504,227.59887115541142,0.013695122808349,0.19025627609929707,9.28707294188374,10.75345288007591
2024-05-09,sz.002304,2024-04-22,2024-04-23,86.953821316806,100,9,84.96685669,86.34201204,84.91362487,85.9693893,8596.93893,-103.44320168059966,-0.011896337632328386,0.09706047808577578,82.60613025096569,95.6492034484866
2024-05-10,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,0,9.03521934,9.11227878,9.00632205,9.06411663,13596.174944999999,-5.031249529404143,-0.0003700480455664284,0.15351897093651412,8.610930589868621,9.970551209321563
2024-05-10,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,4,4.90917756,4.91869147,4.88063583,4.89966365,16658.85641,-609.9823565618418,-0.03533295026731107,0.1881007344630304,4.823719655362868,5.585359600946479
2024-05-10,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,5,28.66562986,28.7040299,28.06082923,28.4160296,14208.0148,369.85031366867184,0.026736493593645723,0.16042745992680096,26.283012524029523,30.432961869928928
2024-05-10,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,6,9.9324552,9.96210432,9.75456048,9.87315696,16784.366832,160.39419915541094,0.009651270430424158,0.18951791472918558,9.28707294188374,10.75345288007591
2024-05-13,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,1,9.08338149,9.26639766,9.06411663,9.21823551,13827.353265,226.14707047059647,0.01663310097206181,0.15569962649040728,8.610930589868621,9.970551209321563
2024-05-13,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,5,4.89014974,5.00431666,4.88063583,4.96626102,16885.287468000002,-383.55129856184107,-0.02221703433101539,0.1901327681129983,4.823719655362868,5.585359600946479
2024-05-13,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,6,28.3200295,28.5120297,27.7440289,28.17602935,14088.014675,249.85018866867114,0.018061679879215795,0.1586347423726486,26.283012524029523,30.432961869928928
2024-05-13,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,7,9.81385872,9.84350784,9.6853792,9.77432656,16616.355152,-7.617480844587128,-0.0004583605143877551,0.18710451965865463,9.28707294188374,10.75345288007591
2024-05-13,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,0,10.8384367,10.96594772,10.71092568,10.8874794,13064.97528,74.7952192912021,0.005760044831223821,0.1471150503076703,10.279934214727797,11.903081722316399
2024-05-14,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,2,9.18933822,9.27603009,9.0544842,9.21823551,13827.353265,226.14707047059647,0.01663310097206181,0.1563232305185555,8.610930589868621,9.970551209321563
2024-05-14,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,6,4.95674711,5.01383057,4.9472332,4.98528884,16949.982056,-318.85671056184174,-0.018469629777788103,0.1916256785694748,4.823719655362868,5.585359600946479
2024-05-14,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,7,28.11842929,28.63682983,27.98402915,28.06082923,14030.414615,192.25012866867075,0.013897769296289428,0.1586189125349981,26.283012524029523,30.432961869928928
2024-05-14,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,8,9.76444352,9.81385872,9.64584704,9.66561312,16431.542304,-192.43032884458836,-0.011578954553681062,0.18576452963455756,9.28707294188374,10.75345288007591
2024-05-14,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,1,10.86786232,10.95613918,10.71092568,10.7403513,12888.42156,-101.75850070879761,-0.007836510563045304,0.14570826794770553,10.279934214727797,11.903081722316399
2024-05-15,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,3,9.21823551,9.28566252,9.11227878,9.12191121,13682.866815000001,81.66062047059775,0.006006132836044284,0.15575667674274637,8.610930589868621,9.970551209321563
2024-05-15,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,7,4.99480275,5.00431666,4.9472332,4.96626102,16885.287468000002,-383.55129856184107,-0.02221703433101539,0.19221090853405506,4.823719655362868,5.585359600946479
2024-05-15,sh.601857,2024-05-14,2024-05-15,8.924414472349273,1600,0,8.89594212,8.97697803,8.8239102,8.90494611,14247.913776,-36.149379758838336,-0.0025316352595762927,0.16218879641758427,8.478193748731808,9.816855919584201
2024-05-15,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,8,28.04162921,28.28162946,27.66722882,27.69602885,13848.014425000001,9.84993866867157,0.0007120524503560749,0.15763660755354753,26.283012524029523,30.432961869928928
2024-05-15,sz.000301,2024-04-26,2024-04-29,9.775866254614463,1700,9,9.69526224,9.72491136,9.5371336,9.61619792,16347.536463999999,-276.4361688445889,-0.01663377002608711,0.18608950792184603,9.28707294188374,10.75345288007591
2024-05-15,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,2,10.73054276,10.789394,10.62264882,10.66188298,12794.259576,-195.92048470879845,-0.015088006773322248,0.14564136155715546,10.279934214727797,11.903081722316399
2024-05-16,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,4,9.14117607,9.1508085,8.97742476,9.00632205,13509.483075,-91.72311952940336,-0.006746228927176944,0.15499970051375186,8.610930589868621,9.970551209321563
2024-05-16,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,8,4.95674711,4.96626102,4.92820538,4.93771929,16788.245586,-480.5931805618401,-0.027838141160856318,0.19261825367669125,4.823719655362868,5.585359600946479
2024-05-16,sh.601857,2024-05-14,2024-05-15,8.924414472349273,1600,1,8.93195808,8.94996606,8.83291419,8.85092217,14161.475472,-122.58768375883619,-0.008585134922481747,0.16248026995606143,8.478193748731808,9.816855919584201
2024-05-16,sh.688819,2024-04-29,2024-04-30,27.666328972662658,500,9,27.6480288,27.87842904,27.31202845,27.31202845,13656.014224999999,-182.15026133132915,-0.013167649492731779,0.1566809109819722,26.283012524029523,30.432961869928928
2024-05-16,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,3,10.66188298,10.77958546,10.62264882,10.6422659,12770.71908,-219.46098070879813,-0.016900880825891442,0.14652356583564222,10.279934214727797,11.903081722316399
2024-05-17,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,5,9.00632205,9.07374906,8.96779233,9.02558691,13538.380364999999,-62.82582952940363,-0.0046208352999734395,0.15405703556642483,8.610930589868621,9.970551209321563
2024-05-17,sh.601816,2024-04-30,2024-05-06,5.077599637224071,3400,9,4.9472332,4.99480275,4.93771929,4.99480275,16982.32935,-286.50941656184204,-0.01659592750117446,0.19324669909831496,4.823719655362868,5.585359600946479
2024-05-17,sh.601857,2024-05-14,2024-05-15,8.924414472349273,1600,2,8.85092217,8.96797404,8.81490621,8.93195808,14291.132927999999,7.069772241162013,0.0004951145718765334,0.1626228185658899,8.478193748731808,9.816855919584201
2024-05-17,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,4,10.62264882,10.789394,10.61284028,10.789394,12947.272799999999,-42.90726070879842,-0.0033043254316223176,0.14733065643467794,10.279934214727797,11.903081722316399
2024-05-20,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,6,9.01595448,9.16044093,8.99668962,9.14117607,13711.764105,110.55791047059749,0.008131526463247789,0.15580691899888485,8.610930589868621,9.970551209321563
2024-05-20,sh.601857,2024-05-14,2024-05-15,8.924414472349273,1600,3,8.95897005,9.25610172,8.89594212,9.19307379,14708.918064,424.85490824116255,0.02975369627592032,0.1671375898687751,8.478193748731808,9.816855919584201
2024-05-20,sh.688819,2024-05-17,2024-05-20,27.832826438897335,500,0,27.7440289,28.11842929,27.47522862,27.56162871,13780.814355,-140.5988644486672,-0.010103096410802556,0.15659153771214582,26.441185116952468,30.61610908278707
2024-05-20,sz.000301,2024-05-17,2024-05-20,9.706463553009694,1600,0,9.67549616,9.82374176,9.57666576,9.60631488,15370.103808,-165.23787681551198,-0.010639680708188118,0.17465065039619918,9.221140375359209,10.677109908310664
2024-05-20,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,5,10.76977692,10.94633064,10.5932232,10.6422659,12770.71908,-219.46098070879813,-0.016900880825891442,0.1451138145331354,10.279934214727797,11.903081722316399
2024-05-21,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,7,9.14117607,9.20860308,9.11227878,9.17970579,13769.558685,168.352490470597,0.0123823137176548,0.1586166719127219,8.610930589868621,9.970551209321563
2024-05-21,sh.601857,2024-05-14,2024-05-15,8.924414472349273,1600,4,9.12104187,9.16606182,8.98598202,9.12104187,14593.666992000002,309.60383624116446,0.02168236339204632,0.16810988225753612,8.478193748731808,9.816855919584201
2024-05-21,sz.000301,2024-05-17,2024-05-20,9.706463553009694,1600,1,9.5865488,9.5865488,9.34935584,9.388888,15022.2208,-513.1208848155114,-0.033039896689277114,0.17304655309176795,9.221140375359209,10.677109908310664
2024-05-21,sz.002493,2024-05-10,2024-05-13,10.820983383923998,1200,6,10.60303174,10.63245736,10.43628656,10.48532926,12582.395112,-407.7849487087977,-0.03140387324644517,0.14494129281938856,10.279934214727797,11.903081722316399
2024-05-22,sh.600025,2024-05-09,2024-05-10,9.064137463019602,1500,8,9.17970579,9.27603009,9.07374906,9.10264635,13653.969525,52.76333047059801,0.0038807392088407782,0.15762355655695723,8.610930589868621,9.970551209321563
