obs,ic_mean,ic_std,ic_ir,ic_positive_ratio,ic_tstat,rank_ic_mean,rank_ic_std,rank_ic_ir,rank_ic_positive_ratio,rank_ic_tstat,factor
11.0,0.13699797859036875,0.16282580203530728,5.973188239207301,0.8181818181818182,2.790533725870235,0.14609625668449197,0.15528186217503637,6.679341155118674,0.8181818181818182,3.120431838663313,g_reversal_neg_overnight_gap
11.0,0.06880883967396378,0.09950426579401199,4.90928000377058,0.6363636363636364,2.293500702077357,0.06411055331223399,0.1417979731624499,3.20977633071791,0.7272727272727273,1.4995323677522374,g_liquidity_tanh_amihud_20
11.0,0.06880883967396378,0.09950426579401199,4.90928000377058,0.6363636363636364,2.293500702077357,0.06411055331223399,0.1417979731624499,3.20977633071791,0.7272727272727273,1.4995323677522374,g_liquidity_lvl_amihud_20
11.0,0.06880883967396378,0.09950426579401199,4.90928000377058,0.6363636363636364,2.293500702077357,0.06411055331223399,0.1417979731624499,3.20977633071791,0.7272727272727273,1.4995323677522374,g_liquidity_neg_barra_liquidity_proxy
11.0,0.08914479862306797,0.13896310429957429,4.55419654211655,0.8181818181818182,2.127614020532592,0.012795778306429027,0.16351694790059976,0.555544948603423,0.45454545454545453,0.2595375958753367,g_reversal_sym_overnight_gap__body_ratio
11.0,0.12451481854459373,0.19770004307449546,4.471256086132958,0.7272727272727273,2.088866180954714,0.1709314634944887,0.22495691965875217,5.394335112746275,0.8181818181818182,2.5201070948941307,g_reversal_neg_last30_momentum
11.0,0.09664795912549536,0.17150792744472565,4.000587347155409,0.8181818181818182,1.8689807634471007,0.0864040161519153,0.22080219655677918,2.7780867823215383,0.7272727272727273,1.2978571156651488,g_trend_sym_ret_20d__ma_gap_5
11.0,0.09492350338933728,0.17030918060574007,3.9568625767227883,0.7272727272727273,1.8485535742037973,0.022378481714635298,0.15735887782955976,1.009612308434104,0.5454545454545454,0.47166723764810725,g_trend_ratio_ret_5d__ma_gap_5
11.0,0.07761530531878548,0.14127837547313135,3.900200611320578,0.7272727272727273,1.8220824303026057,0.061307432063734575,0.18352664780115321,2.3715334883400025,0.5454545454545454,1.1079249332550274,g_reversal_sym_ret_3d__body_ratio
11.0,0.08349955176807021,0.1575831686687863,3.761747000921743,0.6363636363636364,1.757400144425454,0.059959074538906476,0.17872709251882132,2.381660197301979,0.7272727272727273,1.1126558946375902,g_liquidity_rel_amihud_20_to_vol_ratio_5
11.0,0.06689399971732833,0.12849818757884798,3.695774206267499,0.7272727272727273,1.7265791990441963,0.04981174287896977,0.16506861393306932,2.1423109189737395,0.6363636363636364,1.0008375144543646,g_reversal_sym_ret_5d__body_ratio
11.0,0.09552265152026874,0.20386703236153808,3.326401258355188,0.5454545454545454,1.554016804005696,0.04655462184873949,0.1899027110898026,1.7403913122584058,0.45454545454545453,0.8130700822703617,g_trend_sym_ret_5d__ma_gap_5
11.0,0.05754356967450642,0.1251318070311974,3.264708060490388,0.6363636363636364,1.525195186068312,0.011730592830495113,0.21042128345693945,0.3957724538970447,0.45454545454545453,0.1848956262789221,g_reversal_rel_close_pos_to_ret_1d
