signal_date,code,entry_date,exit_date,entry_price,exit_price,pred_prob_up,future_ret_ref,gross_trade_ret,net_trade_ret,weight,weighting_mode,industry_bucket,board_type
2025-01-16,sh.688111,2025-01-17,2025-01-24,274.2410346482739,289.7541672731659,0.5532987243328249,0.056567510565248336,0.056567510565248336,0.05593376018402352,0.10337061407309067,dynamic_opt,unknown,other_board
2025-01-23,sh.600588,2025-01-24,2025-02-10,10.233215408436166,14.410861223660463,0.7118870315705944,0.40824370918439534,0.40824370918439534,0.40739901636673004,0.08404812864122087,dynamic_opt,unknown,other_board
2025-01-23,sh.601888,2025-01-24,2025-02-10,59.243568889669845,60.285197979952954,0.6909838593861521,0.017582146211041483,0.017582146211041483,0.01697178003316835,0.11006232160744801,dynamic_opt,unknown,other_board
2025-01-23,sz.000858,2025-01-24,2025-02-10,123.97260943251554,124.2840839087304,0.6909838593861521,0.002512445915590744,0.002512445915590744,0.0019111188461624629,0.1128368979447461,dynamic_opt,unknown,other_board
2025-01-23,sz.300760,2025-01-24,2025-02-10,229.87163209444884,245.54749064535912,0.6909838593861521,0.06819396725067994,0.06819396725067994,0.06755324308757871,0.11480616734646668,dynamic_opt,unknown,other_board
2025-01-23,sz.000408,2025-01-24,2025-02-10,29.59624692009419,31.680931842576598,0.6547761280574248,0.07043747567418612,0.07043747567418612,0.06979540580974097,0.10375902597959034,dynamic_opt,unknown,other_board
2025-01-23,sz.002459,2025-01-24,2025-02-10,12.443702206036251,13.373345924164456,0.6453021655089902,0.07470796895767662,0.07470796895767662,0.07406333756571981,0.08884728120889557,dynamic_opt,unknown,other_board
2025-01-23,sz.000630,2025-01-24,2025-02-10,3.1140622609657638,3.259698791069806,0.6171087108223179,0.046767379036869006,0.046767379036869006,0.046139506971066835,0.10613806650190442,dynamic_opt,unknown,other_board
2025-01-23,sh.601236,2025-01-24,2025-02-10,7.879956780281027,8.039002646406676,0.6085046028426098,0.02018359625050592,0.02018359625050592,0.019571669670729763,0.09559533817369428,dynamic_opt,unknown,other_board
2025-01-23,sz.300316,2025-01-24,2025-02-10,30.393097340845394,31.376257860498377,0.6085046028426098,0.032348151576202744,0.032348151576202744,0.03172892845219444,0.08757846965880368,dynamic_opt,unknown,other_board
2025-01-23,sh.601138,2025-01-24,2025-02-10,22.44235081385427,21.167385855120024,0.5964987042999396,-0.05681066878021157,-0.05681066878021157,-0.05737641265578053,0.09632830293623014,dynamic_opt,unknown,other_board
2025-02-07,sz.300308,2025-02-10,2025-02-17,108.47574081358816,111.93987187739194,0.6981918366953952,0.03193461540636755,0.03193461540636755,0.03131564032964684,0.08201448725532287,dynamic_opt,unknown,other_board
2025-02-07,sz.000408,2025-02-10,2025-02-17,31.680931842576598,31.442645687488067,0.6547761280574248,-0.0075214376986627585,-0.0075214376986627585,-0.008116746243480022,0.0854111347289952,dynamic_opt,unknown,other_board
2025-02-07,sh.600377,2025-02-10,2025-02-17,13.670412137649121,13.720008873628192,0.6535958005665967,0.003628035166655552,0.003628035166655552,0.003026038944422327,0.025741470184116585,dynamic_opt,unknown,other_board
2025-02-07,sz.000002,2025-02-10,2025-02-17,7.327039793241557,7.74527652028863,0.6125295221778088,0.05708126867712604,0.05708126867712604,0.05644721013348297,0.16341309864473003,dynamic_opt,unknown,other_board
2025-02-07,sz.300476,2025-02-10,2025-02-17,49.063609278246965,55.46084892079598,0.6125295221778088,0.13038664983385528,0.13038664983385528,0.12970862125252958,0.08201448725532287,dynamic_opt,unknown,other_board
2025-02-07,sh.600489,2025-02-10,2025-02-17,13.518768258763371,12.655792282067443,0.6086353731044618,-0.06383539980703867,-0.06383539980703867,-0.06439693010806413,0.1302093257016274,dynamic_opt,unknown,other_board
2025-02-07,sh.600547,2025-02-10,2025-02-17,25.688896699573625,24.394885167995113,0.6086353731044618,-0.0503724058963162,-0.0503724058963162,-0.05094201157107592,0.13862950590851175,dynamic_opt,unknown,other_board
2025-02-07,sh.688506,2025-02-10,2025-02-17,180.48906380557776,182.74361628319994,0.6070445111071936,0.012491352274117684,0.012491352274117684,0.011884039656538503,0.03757710674695249,dynamic_opt,unknown,other_board
2025-02-07,sh.603501,2025-02-10,2025-02-17,117.77092458335926,133.25957066565726,0.5964987042999396,0.13151502492734424,0.13151502492734424,0.13083631952400898,0.11488492848823054,dynamic_opt,unknown,other_board
2025-02-07,sh.600111,2025-02-10,2025-02-17,22.947267183501346,22.635637156293857,0.5964987042999396,-0.013580267520157285,-0.013580267520157285,-0.01417194185734394,0.14010445508519018,dynamic_opt,unknown,other_board
2025-02-14,sh.688506,2025-02-17,2025-02-24,182.74361628319994,209.14112486053918,0.7118870315705944,0.1444510572474913,0.1444510572474913,0.14376459255255125,0.08431849442360563,dynamic_opt,unknown,other_board
2025-02-14,sz.000408,2025-02-17,2025-02-24,31.442645687488067,32.82615943568668,0.6547761280574248,0.044001187493840854,0.044001187493840854,0.043374974645199016,0.17436990727778662,dynamic_opt,unknown,other_board
2025-02-14,sh.601868,2025-02-17,2025-02-24,2.247534777711915,2.299377745640869,0.6387263977581364,0.023066592091050664,0.023066592091050664,0.022452936232553622,0.1140518158206171,dynamic_opt,unknown,other_board
2025-02-14,sh.603392,2025-02-17,2025-02-24,68.90851927764237,68.0689596799015,0.6292810524895115,-0.012183683622037367,-0.012183683622037367,-0.012776195658253164,0.06578981272056704,dynamic_opt,unknown,other_board
2025-02-14,sz.002714,2025-02-17,2025-02-24,36.21177085909183,36.407573965253334,0.6212438062288401,0.005407167379977373,0.005407167379977373,0.004804103998564013,0.13378435382067944,dynamic_opt,unknown,other_board
2025-02-14,sz.002460,2025-02-17,2025-02-24,35.46941578861583,35.68819530830073,0.6086353731044618,0.006168117371533111,0.006168117371533111,0.005564597557054629,0.09236109781799483,dynamic_opt,unknown,other_board
2025-02-14,sz.300433,2025-02-17,2025-02-24,27.674211605243705,30.26396939977126,0.6085992845844723,0.09358018329366802,0.09358018329366802,0.09292423196908928,0.0829091815253711,dynamic_opt,unknown,other_board
2025-02-14,sh.601618,2025-02-17,2025-02-24,3.0826330673645064,3.0744042869085404,0.5979974169244996,-0.002669399917908044,-0.002669399917908044,-0.003267618812288764,0.07760820207165212,dynamic_opt,unknown,other_board
2025-02-14,sz.300782,2025-02-17,2025-02-24,91.19871505519133,92.28379435711612,0.5964987042999396,0.011897966997310494,0.011897966997310494,0.011291010304119942,0.059488076788312,dynamic_opt,unknown,other_board
2025-02-14,sz.003816,2025-02-17,2025-02-24,3.5745949248927014,3.767629407308701,0.5901778418359244,0.05400177823526109,0.05400177823526109,0.0533695668317411,0.115319057732414,dynamic_opt,unknown,other_board
2025-02-21,sz.002352,2025-02-24,2025-03-03,41.387933886001875,41.518755858521544,0.7456638243676444,0.003160872269657,0.003160872269657,0.002559156261098039,0.12098449443644783,dynamic_opt,unknown,other_board
2025-02-21,sh.601328,2025-02-24,2025-03-03,7.145512392639808,6.99352160921855,0.6952446766414233,-0.0212708025779641,-0.0212708025779641,-0.02185786397799727,0.10938104224090214,dynamic_opt,unknown,other_board
2025-02-21,sz.000661,2025-02-24,2025-03-03,96.23741733183154,94.04468144860195,0.6212438062288401,-0.02278465012906461,-0.02278465012906461,-0.023370803492978043,0.0920359227799044,dynamic_opt,unknown,other_board
2025-02-21,sz.002050,2025-02-24,2025-03-03,33.26336086453358,29.596132277491,0.6086353731044618,-0.11024828795798514,-0.11024828795798514,-0.11078197887793417,0.1122013122871286,dynamic_opt,unknown,other_board
2025-02-21,sz.300759,2025-02-24,2025-03-03,28.626704154997405,26.752209120495767,0.5964987042999396,-0.06548064437852297,-0.06548064437852297,-0.0660411878288607,0.11781022055779518,dynamic_opt,unknown,other_board
2025-02-21,sz.300347,2025-02-24,2025-03-03,60.187337317808534,56.96104739797977,0.5964987042999396,-0.05360413109478268,-0.05360413109478268,-0.05417179831595942,0.11842518221753573,dynamic_opt,unknown,other_board
2025-02-21,sh.601808,2025-02-24,2025-03-03,14.058419546426238,14.20480600171658,0.5850670742171552,0.01041272490167966,0.01041272490167966,0.009806659086483371,0.0343613843500164,dynamic_opt,unknown,other_board
2025-02-21,sz.300866,2025-02-24,2025-03-03,115.67995889134049,109.53230824141194,0.5691488105428283,-0.053143610257538665,-0.053143610257538665,-0.05371155370834879,0.10929912892248332,dynamic_opt,unknown,other_board
2025-02-21,sh.600160,2025-02-24,2025-03-03,23.162644155858576,24.008945063801274,0.5625350858216983,0.03653731854821962,0.03653731854821962,0.03591558267785189,0.09329179591977721,dynamic_opt,unknown,other_board
2025-02-21,sh.601088,2025-02-24,2025-03-03,32.39791156448522,32.96254598351963,0.5625350858216983,0.01742811162100799,0.01742811162100799,0.016817837836170968,0.09220951628700916,dynamic_opt,unknown,other_board
2025-02-28,sh.601229,2025-03-03,2025-03-10,8.833832297531394,8.892319113483019,0.7456638243676444,0.006620774991049183,0.006620774991049183,0.006016983663452713,0.10433224486542557,dynamic_opt,unknown,other_board
2025-02-28,sh.601318,2025-03-03,2025-03-10,48.28410306832357,49.000605512116046,0.6952446766414233,0.014839303171430673,0.014839303171430673,0.014230582205817743,0.10407949726976476,dynamic_opt,unknown,other_board
2025-02-28,sh.600219,2025-03-03,2025-03-10,3.4483350979372895,3.54585069197852,0.6909838593861521,0.028279036483007003,0.028279036483007003,0.02766225409583334,0.10738287137192334,dynamic_opt,unknown,other_board
2025-02-28,sh.601868,2025-03-03,2025-03-10,2.279639829345226,2.2729278957456094,0.6387263977581364,-0.0029442956357458305,-0.0029442956357458305,-0.003542349642162379,0.11435486138352509,dynamic_opt,unknown,other_board
2025-02-28,sh.601939,2025-03-03,2025-03-10,8.10528952651792,8.110905546986354,0.6387263977581364,0.00069288338794804,0.00069288338794804,9.264772861317105e-05,0.10348311981908474,dynamic_opt,unknown,other_board
2025-02-28,sh.601857,2025-03-03,2025-03-10,7.463059931165962,7.29978567213525,0.6171087108223179,-0.021877656154126846,-0.021877656154126846,-0.02246435355121512,0.07999999999984,dynamic_opt,unknown,other_board
2025-02-28,sh.600028,2025-03-03,2025-03-10,5.553049202754086,5.496011948578202,0.6171087108223179,-0.010271339599977947,-0.010271339599977947,-0.010864998698488337,0.07999999999984,dynamic_opt,unknown,other_board
2025-02-28,sh.600000,2025-03-03,2025-03-10,9.861356427090774,9.78564285819297,0.6171087108223179,-0.0076778047176957465,-0.0076778047176957465,-0.008273019470439125,0.09627808050649378,dynamic_opt,unknown,other_board
2025-02-28,sh.601818,2025-03-03,2025-03-10,3.670205053035826,3.697766477147706,0.6171087108223179,0.007509505249052584,0.007509505249052584,0.006905180843225001,0.0800893247831127,dynamic_opt,unknown,other_board
2025-02-28,sh.600809,2025-03-03,2025-03-10,198.72273295856078,200.32017134499998,0.6086353731044618,0.008038528670855749,0.008038528670855749,0.0074338869461707535,0.12999999999998998,dynamic_opt,unknown,other_board
2025-03-07,sz.300866,2025-03-10,2025-03-17,98.91802633081933,99.04816165816068,0.7823790543007818,0.001315587584664657,0.001315587584664657,0.0007149784148647864,0.07801964719647418,dynamic_opt,unknown,other_board
2025-03-07,sh.600809,2025-03-10,2025-03-17,200.32017134499998,218.5998353811558,0.6086353731044618,0.09125223842122576,0.09125223842122576,0.09059768344466601,0.1662150146239204,dynamic_opt,unknown,other_board
2025-03-07,sh.688041,2025-03-10,2025-03-17,159.2850266063322,156.60599306119866,0.6086353731044618,-0.01681911729063934,-0.01681911729063934,-0.01740884890078198,0.04843007563985878,dynamic_opt,unknown,other_board
2025-03-07,sz.000338,2025-03-10,2025-03-17,15.809259101150195,15.329056793247126,0.6086353731044618,-0.030374750950163176,-0.030374750950163176,-0.030956351619392253,0.08366385702790141,dynamic_opt,unknown,other_board
2025-03-07,sh.601728,2025-03-10,2025-03-17,7.778821449784652,7.503538602273047,0.6086353731044618,-0.03538876027552862,-0.03538876027552862,-0.03596735344141344,0.08522159201337891,dynamic_opt,unknown,other_board
2025-03-07,sz.002415,2025-03-10,2025-03-17,31.84678239544025,32.09526837178592,0.5964987042999396,0.007802545741017797,0.007802545741017797,0.007198045563626687,0.13773538194599608,dynamic_opt,unknown,other_board
2025-03-07,sh.601328,2025-03-10,2025-03-17,6.964079569665373,7.0371832425378145,0.5901778418359244,0.010497248364286671,0.010497248364286671,0.00989113185022239,0.13088550370414948,dynamic_opt,unknown,other_board
2025-03-07,sh.601818,2025-03-10,2025-03-17,3.697766477147706,3.794422016040567,0.5901778418359244,0.026138897491003954,0.026138897491003954,0.02552339880211618,0.0916758050961031,dynamic_opt,unknown,other_board
2025-03-07,sz.002352,2025-03-10,2025-03-17,41.00004728284991,43.10998803160876,0.5901778418359244,0.05146191013395174,0.05146191013395174,0.05083122219425329,0.14027791540944554,dynamic_opt,unknown,other_board
2025-03-07,sz.300979,2025-03-10,2025-03-17,63.1315470910936,61.40957502192708,0.5878956728747398,-0.027275936493094788,-0.027275936493094788,-0.027859395893378824,0.03787520734177202,dynamic_opt,unknown,other_board
2025-03-14,sz.300413,2025-03-17,2025-03-24,27.681426549271464,26.18167426006683,0.6547761280574248,-0.05417901012204329,-0.05417901012204329,-0.05474633251925087,0.08743985571950974,dynamic_opt,unknown,other_board
2025-03-14,sz.000617,2025-03-17,2025-03-24,6.538194632471806,6.3656418138079465,0.6212438062288401,-0.026391508415465892,-0.026391508415465892,-0.026975498313447033,0.09955956946905152,dynamic_opt,unknown,other_board
2025-03-14,sz.000001,2025-03-17,2025-03-24,10.966709998376844,10.838623863839281,0.6212438062288401,-0.011679540587606452,-0.011679540587606452,-0.01227235501892443,0.10074241497627359,dynamic_opt,unknown,other_board
2025-03-14,sh.600999,2025-03-17,2025-03-24,17.8214972225323,17.452158137897705,0.6212438062288401,-0.020724357781152447,-0.020724357781152447,-0.021311746949732924,0.09869245341210349,dynamic_opt,unknown,other_board
2025-03-14,sh.601066,2025-03-17,2025-03-24,24.88108228849477,23.90370018480057,0.6212438062288401,-0.039282137825134344,-0.039282137825134344,-0.03985839566508709,0.10004416501246206,dynamic_opt,unknown,other_board
2025-03-14,sh.600436,2025-03-17,2025-03-24,206.53662845876624,201.82800597620815,0.6212438062288401,-0.022798002067217382,-0.022798002067217382,-0.023384147422370494,0.08681502110441496,dynamic_opt,unknown,other_board
2025-03-14,sz.000166,2025-03-17,2025-03-24,5.114248466990901,4.982026212526614,0.6212438062288401,-0.025853701735194967,-0.025853701735194967,-0.026438014220408035,0.10239428091392723,dynamic_opt,unknown,other_board
2025-03-14,sz.000792,2025-03-17,2025-03-24,17.054989695720693,16.477551969949204,0.6212438062288401,-0.03385740689819006,-0.03385740689819006,-0.03443691860054032,0.10522689178888706,dynamic_opt,unknown,other_board
2025-03-14,sz.300750,2025-03-17,2025-03-24,256.46423696559583,251.61685693405437,0.6212438062288401,-0.01890080304722075,-0.01890080304722075,-0.019489286020500263,0.1163008350493299,dynamic_opt,unknown,other_board
2025-03-14,sh.600219,2025-03-17,2025-03-24,3.566238726320886,3.477527579380951,0.6171087108223179,-0.02487526880524593,-0.02487526880524593,-0.025460168174151976,0.10278451255304026,dynamic_opt,unknown,other_board
2025-03-21,sz.300866,2025-03-24,2025-03-31,99.64991034178671,101.6342116224126,0.7298662303656561,0.019912725197834824,0.019912725197834824,0.0193009610919479,0.09802616725406942,dynamic_opt,unknown,other_board
2025-03-21,sh.601995,2025-03-24,2025-03-31,34.894732041678296,35.033396015080925,0.656418320809534,0.003973779573260616,0.003973779573260616,0.00337157596659865,0.13596014651674432,dynamic_opt,unknown,other_board
2025-03-21,sh.600795,2025-03-24,2025-03-31,4.178633989897139,4.310252302399854,0.6387263977581364,0.03149792798792683,0.03149792798792683,0.03087921484507694,0.10116472706588668,dynamic_opt,unknown,other_board
2025-03-21,sz.000630,2025-03-24,2025-03-31,3.3521386307572065,3.303299250170417,0.6387263977581364,-0.0145696183742684,-0.0145696183742684,-0.015160699278972345,0.10526954278639697,dynamic_opt,unknown,other_board
2025-03-21,sh.601669,2025-03-24,2025-03-31,4.773662455566918,4.768280416182384,0.6171087108223179,-0.0011274444801300243,-0.0011274444801300243,-0.0017265882703048074,0.08998249550430619,dynamic_opt,unknown,other_board
2025-03-21,sh.600219,2025-03-24,2025-03-31,3.477527579380951,3.5079974695248013,0.6171087108223179,0.008761940616518471,0.008761940616518471,0.00815686497484136,0.1446485864317106,dynamic_opt,unknown,other_board
2025-03-21,sh.600028,2025-03-24,2025-03-31,5.525105625353016,5.568541056188641,0.6171087108223179,0.007861466147417229,0.007861466147417229,0.007256930628384506,0.07280069815518936,dynamic_opt,unknown,other_board
2025-03-21,sh.601766,2025-03-24,2025-03-31,7.012602369738424,6.899254364083437,0.6171087108223179,-0.01616347251415584,-0.01616347251415584,-0.016753597393183495,0.08832483153076356,dynamic_opt,unknown,other_board
2025-03-21,sh.601898,2025-03-24,2025-03-31,10.163433981805548,9.77592092667351,0.6171087108223179,-0.03812816178338152,-0.03812816178338152,-0.03870511180130598,0.0921387809523931,dynamic_opt,unknown,other_board
2025-03-21,sz.003816,2025-03-24,2025-03-31,3.551442089255787,3.5671878992636428,0.6171087108223179,0.004433638395649808,0.004433638395649808,0.0038311589564443693,0.07168402380153997,dynamic_opt,unknown,other_board
2025-03-28,sh.600588,2025-03-31,2025-04-08,14.815589492352807,13.00166231954195,0.6985147853226298,-0.12243368201771576,-0.12243368201771576,-0.1229600638939422,0.05982457688250895,dynamic_opt,unknown,other_board
2025-03-28,sh.601888,2025-03-31,2025-04-08,59.516319638142285,56.641764411793226,0.6952446766414233,-0.048298605220000734,-0.048298605220000734,-0.04886945480199412,0.12308450752721498,dynamic_opt,unknown,other_board
2025-03-28,sh.605499,2025-03-31,2025-04-08,239.20865620482198,244.8848343366446,0.6086353731044618,0.02372898298028714,0.02372898298028714,0.023114929806451245,0.0957453823322197,dynamic_opt,unknown,other_board
2025-03-28,sh.688082,2025-03-31,2025-04-08,100.67864125232856,94.64930611373374,0.6085046028426098,-0.059886933947435494,-0.059886933947435494,-0.06045083261746598,0.0737000260104518,dynamic_opt,unknown,other_board
2025-03-28,sh.601766,2025-03-31,2025-04-08,6.899254364083437,6.585992993532279,0.5906730243594135,-0.045405105250635236,-0.045405105250635236,-0.045977690411936334,0.16181311098856838,dynamic_opt,unknown,other_board
2025-03-28,sz.300760,2025-03-31,2025-04-08,233.19999332059223,207.26207814109128,0.5906730243594135,-0.11122605455585766,-0.11122605455585766,-0.11175915899179323,0.08659581585026165,dynamic_opt,unknown,other_board
2025-03-28,sh.601669,2025-03-31,2025-04-08,4.768280416182384,4.506628153582281,0.5906730243594135,-0.05487350570093663,-0.05487350570093663,-0.05544041152576862,0.15767471783236936,dynamic_opt,unknown,other_board
2025-03-28,sz.300418,2025-03-31,2025-04-08,34.35195701563068,28.833635147551615,0.5902180988809557,-0.16064068389375852,-0.16064068389375852,-0.1611441484440571,0.0453568369792748,dynamic_opt,unknown,other_board
2025-03-28,sh.601916,2025-03-31,2025-04-08,2.8298034053560075,2.7328049212452195,0.5901778418359244,-0.03427746391433539,-0.03427746391433539,-0.03485672365806347,0.10377739015691356,dynamic_opt,unknown,other_board
2025-03-28,sh.688396,2025-03-31,2025-04-08,45.37371154230731,40.99826879970075,0.5849731314545301,-0.09643122843340068,-0.09643122843340068,-0.09697320710273982,0.09242763543921682,dynamic_opt,unknown,other_board
2025-04-07,sh.600515,2025-04-08,2025-04-15,3.398767708374439,3.6804569096169746,0.8589588265639763,0.0828798039205152,0.0828798039205152,0.08223027089807,0.12474600123626353,dynamic_opt,unknown,other_board
2025-04-07,sh.601236,2025-04-08,2025-04-15,7.08054835425057,7.2703523771058745,0.8589588265639763,0.02680640161723291,0.02680640161723291,0.026190502545984096,0.12299782300218234,dynamic_opt,unknown,other_board
2025-04-07,sh.688223,2025-04-08,2025-04-15,5.611843175156719,5.9150916430379965,0.8589588265639763,0.05403723133652161,0.05403723133652161,0.05340499866752069,0.08522709799967601,dynamic_opt,unknown,other_board
2025-04-07,sh.688472,2025-04-08,2025-04-15,8.84529790925927,9.13597816981713,0.8589588265639763,0.032862687445783356,0.032862687445783356,0.032243155692841974,0.0664627905861581,dynamic_opt,unknown,other_board
2025-04-07,sh.688396,2025-04-08,2025-04-15,40.99826879970075,45.66767398280215,0.8589588265639763,0.11389274034747454,0.11389274034747454,0.11322460514382704,0.13414883765460145,dynamic_opt,unknown,other_board
2025-04-07,sz.002493,2025-04-08,2025-04-15,7.763042810439848,8.05780768201508,0.8589588265639763,0.03797027515780149,0.03797027515780149,0.037347679771322806,0.11951544744803733,dynamic_opt,unknown,other_board
2025-04-07,sz.300866,2025-04-08,2025-04-15,76.05620032724374,78.09890911077694,0.8589588265639763,0.026857886335934555,0.026857886335934555,0.02624195638311888,0.08348539698135382,dynamic_opt,unknown,other_board
2025-04-07,sz.002938,2025-04-08,2025-04-15,26.50949910325191,27.92525581825887,0.8589588265639763,0.05340563808813115,0.05340563808813115,0.052773784261426426,0.08461269345774841,dynamic_opt,unknown,other_board
2025-04-07,sh.688009,2025-04-08,2025-04-15,5.118485925923947,5.136794383367096,0.8589588265639763,0.003576928354812381,0.003576928354812381,0.0029749627874697815,0.1123411210468209,dynamic_opt,unknown,other_board
2025-04-07,sz.000301,2025-04-08,2025-04-15,7.681856811137593,7.898578234849805,0.8589588265639763,0.028212114471720895,0.028212114471720895,0.027595372225711845,0.0664627905861581,dynamic_opt,unknown,other_board
2025-04-14,sh.600061,2025-04-15,2025-04-22,6.655501384453288,6.813794150923318,0.711899168102105,0.02378374780880743,0.02378374780880743,0.023169661785929163,0.06107495831918725,dynamic_opt,unknown,other_board
2025-04-14,sh.600482,2025-04-15,2025-04-22,20.034588276671737,20.281118256621756,0.711899168102105,0.012305218182899536,0.012305218182899536,0.011698017212281142,0.12270937126376048,dynamic_opt,unknown,other_board
2025-04-14,sh.601872,2025-04-15,2025-04-22,5.7445974069991,5.706937650562824,0.711899168102105,-0.0065556824558994364,-0.0065556824558994364,-0.007151570280078401,0.1172776543392056,dynamic_opt,unknown,other_board
2025-04-14,sh.601456,2025-04-15,2025-04-22,9.722897787870714,9.529514703187687,0.711899168102105,-0.019889449514243873,-0.019889449514243873,-0.020477339477546153,0.08434249304668975,dynamic_opt,unknown,other_board
2025-04-14,sh.688126,2025-04-15,2025-04-22,18.37537628144579,17.954047347535028,0.711899168102105,-0.022928996253380962,-0.022928996253380962,-0.023515063035594364,0.06523717573623831,dynamic_opt,unknown,other_board
2025-04-14,sh.605117,2025-04-15,2025-04-22,59.01627832510376,58.143806727598765,0.711899168102105,-0.014783575350173495,-0.014783575350173495,-0.015374527919192693,0.13473126042014133,dynamic_opt,unknown,other_board
2025-04-14,sz.302132,2025-04-15,2025-04-22,58.39215255795692,57.97713113004473,0.711899168102105,-0.007107486361309534,-0.007107486361309534,-0.007703043202440307,0.07720971565801589,dynamic_opt,unknown,other_board
2025-04-14,sh.688187,2025-04-15,2025-04-22,43.74523326098922,45.41715920176742,0.711899168102105,0.038219614256078005,0.038219614256078005,0.03759686931100781,0.12064224617407568,dynamic_opt,unknown,other_board
2025-04-14,sh.688082,2025-04-15,2025-04-22,99.52343606986506,101.12611156797804,0.7118870315705944,0.01610349844620429,0.01610349844620429,0.0154940191909132,0.06107495831918725,dynamic_opt,unknown,other_board
2025-04-14,sh.688396,2025-04-15,2025-04-22,45.66767398280215,46.78189588281084,0.7118870315705944,0.024398481526062943,0.024398481526062943,0.023784026773573164,0.15570016672249834,dynamic_opt,unknown,other_board
2025-04-21,sz.002459,2025-04-22,2025-04-29,9.773020718917861,9.587270035976475,0.7464077742244623,-0.019006475918218912,-0.019006475918218912,-0.019594895506791388,0.12008655015111891,dynamic_opt,unknown,other_board
2025-04-21,sz.000166,2025-04-22,2025-04-29,4.693344868855104,4.685599395502012,0.7297738947341966,-0.0016503098686586615,-0.0016503098686586615,-0.002249140033687813,0.12706294997074102,dynamic_opt,unknown,other_board
2025-04-21,sh.600372,2025-04-22,2025-04-29,11.009184289639867,10.62065095676994,0.711899168102105,-0.0352917457505475,-0.0352917457505475,-0.03587039710769002,0.0941949889397311,dynamic_opt,unknown,other_board
2025-04-21,sz.000408,2025-04-22,2025-04-29,34.793871630117515,35.5790416054347,0.711899168102105,0.02256632960146132,0.02256632960146132,0.021952973810437815,0.134758618352337,dynamic_opt,unknown,other_board
2025-04-21,sz.000807,2025-04-22,2025-04-29,14.473633883801515,14.764240324686652,0.711899168102105,0.02007833300311379,0.02007833300311379,0.019466469562344102,0.12389689258581806,dynamic_opt,unknown,other_board
2025-04-21,sh.600918,2025-04-22,2025-04-29,6.105456655371629,6.06621132366715,0.6604971028359683,-0.006427910952564786,-0.006427910952564786,-0.007023875416653835,0.058444212960213335,dynamic_opt,unknown,other_board
2025-04-21,sz.002736,2025-04-22,2025-04-29,10.316344733241879,10.516456625244908,0.6604971028359683,0.019397557679242672,0.019397557679242672,0.018786102581164643,0.058444212960213335,dynamic_opt,unknown,other_board
2025-04-21,sh.688223,2025-04-22,2025-04-29,5.845026966521291,5.702632883330251,0.6604971028359683,-0.0243615784850284,-0.0243615784850284,-0.02494678597569011,0.058444212960213335,dynamic_opt,unknown,other_board
2025-04-21,sh.688396,2025-04-22,2025-04-29,46.78189588281084,46.5699494126609,0.6604971028359683,-0.004530523317863633,-0.004530523317863633,-0.005127625873106334,0.16622314815840064,dynamic_opt,unknown,other_board
2025-04-21,sz.002493,2025-04-22,2025-04-29,7.950214741404824,8.084025112631187,0.6604971028359683,0.01683103860433599,0.01683103860433599,0.016221122955867973,0.058444212960213335,dynamic_opt,unknown,other_board
2025-04-28,sz.300413,2025-04-29,2025-05-09,22.44130044835223,23.030925474199726,0.7823790543007818,0.026274102394532317,0.026274102394532317,0.025658522607032053,0.02826889781230262,dynamic_opt,unknown,other_board
2025-04-28,sh.600183,2025-04-29,2025-05-09,23.84529713152971,24.787572818889245,0.711899168102105,0.03951620657779786,0.03951620657779786,0.03889268391065137,0.043633548341922346,dynamic_opt,unknown,other_board
2025-04-28,sh.601872,2025-04-29,2025-05-09,5.897076290337321,5.805133112497036,0.711899168102105,-0.01559131564770877,-0.01559131564770877,-0.016181783717899023,0.139704799142164,dynamic_opt,unknown,other_board
2025-04-28,sh.600482,2025-04-29,2025-05-09,20.980896276385778,21.581870823111196,0.711899168102105,0.028643892939921534,0.028643892939921534,0.028026891704528323,0.17331691621941717,dynamic_opt,unknown,other_board
2025-04-28,sz.000408,2025-04-29,2025-05-09,35.5790416054347,35.48736755566482,0.711899168102105,-0.0025766306689071206,-0.0025766306689071206,-0.0031749052081438967,0.23432513226692406,dynamic_opt,unknown,other_board
2025-04-28,sz.000807,2025-04-29,2025-05-09,14.764240324686652,14.340614262945847,0.711899168102105,-0.02869270971114235,-0.02869270971114235,-0.029275319302438207,0.2051661352205661,dynamic_opt,unknown,other_board
2025-04-28,sz.302132,2025-04-29,2025-05-09,58.08786834369626,83.91239716439135,0.711899168102105,0.4445769754864166,0.4445769754864166,0.44371048924699674,0.0907778775587961,dynamic_opt,unknown,other_board
2025-04-28,sh.601238,2025-04-29,2025-05-09,7.751217446549361,8.00109455355926,0.7118870315705944,0.0322371432271078,0.0322371432271078,0.031617986688133204,0.02826889781230262,dynamic_opt,unknown,other_board
2025-04-28,sz.002938,2025-04-29,2025-05-09,28.672657752464474,28.842782743232824,0.6861794882852622,0.005933352681710247,0.005933352681710247,0.005329973683800837,0.02826889781230262,dynamic_opt,unknown,other_board
2025-04-28,sz.300979,2025-04-29,2025-05-09,49.655183605721945,50.90998265766059,0.6861794882852622,0.02527025298911645,0.02527025298911645,0.02465527533062062,0.02826889781230262,dynamic_opt,unknown,other_board
2025-05-08,sz.300979,2025-05-09,2025-05-16,50.90998265766059,50.29789191786225,0.6861794882852622,-0.01202300035958126,-0.01202300035958126,-0.012615608776840315,0.09447314729558795,dynamic_opt,unknown,other_board
