signal_ts,ic,rank_ic,n
2025-04-28,-0.10090497947949403,-0.03382864582164261,299
2025-04-29,-0.06244546028288902,0.00331575048820453,299
2025-04-30,0.0020225823516053514,0.061084599672285696,299
2025-05-06,0.010227775667232996,0.06811339812798815,299
2025-05-07,-0.0887944980374332,-0.018360081704114385,299
2025-05-08,-0.14211257599457494,-0.05798657718120805,299
2025-05-09,-0.08025326717216269,0.028169962514870597,299
2025-05-12,-0.07433800028118086,0.026839801575722206,299
2025-05-13,-0.10110177899547566,0.002019707750667774,299
2025-05-14,-0.2072078939654375,-0.0872312630468452,299
2025-05-15,-0.18741541072122617,-0.0876981437004781,299
2025-05-16,-0.20958290131722362,-0.12872752575699759,299
2025-05-19,-0.1629460799788548,-0.06751947206572244,299
2025-05-20,-0.2195121836964847,-0.11944288568157842,299
2025-05-21,-0.12931892172287754,-0.007859756234427959,299
2025-05-22,-0.12122772494331266,-0.008544813808893178,299
2025-05-23,-0.1589549039659588,-0.038470068011941375,299
2025-05-26,-0.21294006266931223,-0.09394873824404026,297
2025-05-27,-0.22652611658970812,-0.10927431397230054,297
2025-05-28,-0.16839577457267807,-0.0581014205175279,297
2025-05-29,-0.22288929181988057,-0.08927246343353727,297
2025-05-30,-0.24944868637189038,-0.10181169577142733,297
2025-06-03,-0.2198012436361646,-0.08466672896203098,297
2025-06-04,-0.1707582801274666,-0.03658249463618592,297
2025-06-05,-0.170633893546504,-0.04367225675950508,297
2025-06-06,-0.1398025021199044,-0.027418663324703597,297
2025-06-09,-0.13184945327073735,-0.0113899744772228,297
2025-06-10,-0.1352321480023464,-0.0007312967161230948,299
2025-06-11,-0.10060467813993672,0.010180691791430047,299
2025-06-12,-0.09063448551554941,-0.004937711835873494,299
2025-06-13,-0.06625126459959103,-0.004451527462907679,299
2025-06-16,-0.15123531206111412,-0.023389822899598216,299
2025-06-17,-0.2713451855501969,-0.13526969091602883,299
2025-06-18,-0.20946161164490434,-0.08981796143745371,299
