signal_ts,ic,rank_ic,n
2025-05-28,0.16890600767285777,0.15433676507502012,297
2025-05-29,0.21255622532584953,0.15721471929525624,297
2025-05-30,0.1969940398704031,0.09827597579275434,297
2025-06-03,0.1865706869004544,0.10076641620265782,297
2025-06-04,0.12901300026702808,0.05762092171488145,297
2025-06-05,0.05252239309914271,0.016116177190002696,297
2025-06-06,0.05819148664445072,0.002557774369854907,297
2025-06-09,0.0699889959090238,-0.025801274123421782,297
2025-06-10,-0.08873975747667455,-0.1637471661691096,299
2025-06-11,0.07644948048000927,-0.03921528136293237,299
2025-06-12,-0.059980316742005,-0.1010657448766582,299
2025-06-13,-0.12133350031237572,-0.12341586047451236,299
2025-06-16,-0.0710496229893834,-0.04701577966824538,299
2025-06-17,0.22250993787869397,0.20808780947677943,299
2025-06-18,0.10180124077779072,0.022606899957352246,299
2025-06-19,0.17209679496466737,0.0909218648290723,299
2025-06-20,0.34592451826947124,0.32046284034028416,299
2025-06-23,0.39355712933579423,0.3744481605351171,299
2025-06-24,0.1545321689703631,0.11386815110771924,299
2025-06-25,-0.02481831304609665,-0.07544836255078449,299
2025-06-26,0.1076189647943901,-0.015930506610401563,299
2025-06-27,-0.11481552880534038,-0.19288007003209803,299
2025-06-30,-0.11402965981253627,-0.20373369845794706,299
2025-07-01,0.07724085829930116,-0.05373212722497812,299
2025-07-02,0.0369456952101724,-0.12967879508877467,299
2025-07-03,-0.027052580608824598,-0.1079930865749366,299
2025-07-04,0.06878454588019547,0.04270880563848174,299
2025-07-07,0.18722091758449433,0.13444456914547373,299
2025-07-08,0.207581057537489,0.1377755830396624,299
2025-07-09,0.292114431268557,0.2417193777917443,299
2025-07-10,0.4053973407902364,0.3948777805212004,299
2025-07-11,0.2520357629298341,0.21355839375098198,299
2025-07-14,0.08888456308473523,0.10256963928980269,299
2025-07-15,-0.1587952793501748,-0.12782339341428925,299
2025-07-16,-0.010721298765014611,0.05952732808142312,300
2025-07-17,-0.14508118927471192,-0.1165457393971044,300
2025-07-18,0.16469813117716808,0.18631984799831108,300
