signal_ts,code,entry_ts,exit_ts,entry_price,exit_price,pred_score,future_ret_ref,gross_trade_ret,net_trade_ret,weight_target,executed_weight,fill_ratio,realized_trade_ret,weighting_mode,industry_bucket,board_type
2025-01-02,sz.301236,2025-01-03,2025-01-10,53.868276913216526,54.41154557692565,1.0,0.010085131636627942,0.010085131636627942,0.009479262318441428,0.0999999999999,0.0999999999999,1.0,0.009479262318441428,equal_weight,sz_30,other_board
2025-01-02,sz.300750,2025-01-03,2025-01-10,252.40508963030143,240.55891583295212,0.9966329966329966,-0.046933181160100146,-0.046933181160100146,-0.047504849750826916,0.0999999999999,0.0999999999999,1.0,-0.047504849750826916,equal_weight,sz_30,chi_next
2025-01-02,sz.300803,2025-01-03,2025-01-10,61.070408169749825,60.05522031331695,0.9932659932659933,-0.01662323679927058,-0.01662323679927058,-0.017213085902459957,0.0999999999999,0.0999999999999,1.0,-0.017213085902459957,equal_weight,sz_30,chi_next
2025-01-02,sz.300033,2025-01-03,2025-01-10,258.61999783959544,255.53914067741022,0.98989898989899,-0.011912679560445616,-0.011912679560445616,-0.01250535415033227,0.0999999999999,0.0999999999999,1.0,-0.01250535415033227,equal_weight,sz_30,chi_next
2025-01-02,sz.300124,2025-01-03,2025-01-10,56.52257533894216,59.00698914773752,0.9865319865319865,0.043954363259216755,0.043954363259216755,0.04332817849669013,0.0999999999999,0.0999999999999,1.0,0.04332817849669013,equal_weight,sz_30,chi_next
2025-01-02,sz.300502,2025-01-03,2025-01-10,81.73333900308741,78.81268535577328,0.9831649831649831,-0.035733932847216265,-0.035733932847216265,-0.03631231897167042,0.0999999999999,0.0999999999999,1.0,-0.03631231897167042,equal_weight,sz_30,chi_next
2025-01-02,sh.688041,2025-01-03,2025-01-10,137.94036907207368,148.90657776365242,0.9797979797979798,0.07949963281487116,0.07949963281487116,0.07885212728684077,0.0999999999999,0.0999999999999,1.0,0.07885212728684077,equal_weight,sh_68,star_board
2025-01-02,sz.301269,2025-01-03,2025-01-10,110.02402079035873,111.2344838411432,0.9764309764309764,0.011001807078927728,0.011001807078927728,0.010395387920428156,0.0999999999999,0.0999999999999,1.0,0.010395387920428156,equal_weight,sz_30,other_board
2025-01-02,sz.300308,2025-01-03,2025-01-10,121.93239606964278,116.40468319515232,0.9730639730639731,-0.04533424301228539,-0.04533424301228539,-0.04590687067817811,0.0999999999999,0.0999999999999,1.0,-0.04590687067817811,equal_weight,sz_30,chi_next
2025-01-02,sz.002384,2025-01-03,2025-01-10,29.32821877074048,30.736026410540045,0.9696969696969697,0.048001811866018596,0.048001811866018596,0.047373199362650054,0.0999999999999,0.0999999999999,1.0,0.047373199362650054,equal_weight,sz_00,main_board
2025-01-09,sz.002384,2025-01-10,2025-01-17,30.736026410540045,29.48883453831028,1.0,-0.0405775247448068,-0.0405775247448068,-0.04115300558570756,0.0999999999999,0.0999999999999,1.0,-0.04115300558570756,equal_weight,sz_00,main_board
2025-01-09,sz.300308,2025-01-10,2025-01-17,116.40468319515232,117.25259262299815,0.9966442953020134,0.007284152188476112,0.007284152188476112,0.0066799629539335825,0.0999999999999,0.0999999999999,1.0,0.0066799629539335825,equal_weight,sz_30,chi_next
2025-01-09,sh.688041,2025-01-10,2025-01-17,148.90657776365242,130.91323410506448,0.9932885906040269,-0.12083645953604705,-0.12083645953604705,-0.12136379945834852,0.0999999999999,0.0999999999999,1.0,-0.12136379945834852,equal_weight,sh_68,star_board
2025-01-09,sz.000977,2025-01-10,2025-01-17,47.47391430218806,49.55780700144108,0.9899328859060402,0.04389553146991987,0.04389553146991987,0.04326938199588004,0.0999999999999,0.0999999999999,1.0,0.04326938199588004,equal_weight,sz_00,main_board
2025-01-09,sh.688981,2025-01-10,2025-01-17,94.71978028153632,97.45480343196814,0.9865771812080537,0.02887488909181868,0.02887488909181868,0.028257749300301116,0.0999999999999,0.0999999999999,1.0,0.028257749300301116,equal_weight,sh_68,star_board
2025-01-09,sz.300442,2025-01-10,2025-01-17,48.96814479386854,51.58863874400028,0.9832214765100671,0.05351425832368473,0.05351425832368473,0.052882339344384466,0.0999999999999,0.0999999999999,1.0,0.052882339344384466,equal_weight,sz_30,chi_next
2025-01-09,sh.688008,2025-01-10,2025-01-17,66.27064081281219,65.47492358888148,0.9798657718120806,-0.012007085100916304,-0.012007085100916304,-0.01259970306446656,0.0999999999999,0.0999999999999,1.0,-0.01259970306446656,equal_weight,sh_68,star_board
2025-01-09,sh.688256,2025-01-10,2025-01-17,744.2731560505747,577.5500707354397,0.9765100671140939,-0.224007924993343,-0.224007924993343,-0.22447338060166444,0.0999999999999,0.0999999999999,1.0,-0.22447338060166444,equal_weight,sh_68,star_board
2025-01-09,sz.300476,2025-01-10,2025-01-17,48.79660218705093,48.23562261246105,0.9731543624161074,-0.011496283541228558,-0.011496283541228558,-0.012089207893798082,0.0999999999999,0.0999999999999,1.0,-0.012089207893798082,equal_weight,sz_30,chi_next
2025-01-09,sz.002625,2025-01-10,2025-01-17,41.23851440785958,41.4451368580914,0.9697986577181208,0.005010424191988605,0.005010424191988605,0.004407598785095557,0.0999999999999,0.0999999999999,1.0,0.004407598785095557,equal_weight,sz_00,main_board
2025-01-16,sh.688256,2025-01-17,2025-01-24,577.5500707354397,632.0121841818351,1.0,0.0942985140267465,0.0942985140267465,0.09364213183298875,0.0999999999999,0.0999999999999,1.0,0.09364213183298875,equal_weight,sh_68,star_board
2025-01-16,sh.688041,2025-01-17,2025-01-24,130.91323410506448,132.3435154294832,0.9966329966329966,0.010925414334121974,0.010925414334121974,0.010319040997522677,0.0999999999999,0.0999999999999,1.0,0.010319040997522677,equal_weight,sh_68,star_board
2025-01-16,sh.688981,2025-01-17,2025-01-24,97.45480343196814,97.4433038978709,0.9932659932659933,-0.00011799863827399726,-0.00011799863827399726,-0.000717747914308009,0.0999999999999,0.0999999999999,1.0,-0.000717747914308009,equal_weight,sh_68,star_board
2025-01-16,sz.300476,2025-01-17,2025-01-24,48.23562261246105,57.981755501014824,0.98989898989899,0.20205259848837898,0.20205259848837898,0.20133158323386247,0.0999999999999,0.0999999999999,1.0,0.20133158323386247,equal_weight,sz_30,chi_next
