signal_ts,ic,rank_ic,n,factor
2024-03-18,-0.31902112660916665,-0.39999999999999997,5,breakout_20
2024-03-21,-0.35543192311937,-0.49999999999999994,5,breakout_20
2024-03-26,-0.8166503591843646,-0.7,5,breakout_20
2024-03-29,-0.5262396318040807,-0.09999999999999999,5,breakout_20
2024-04-03,0.733658565036664,0.7,5,breakout_20
2024-04-10,-0.053005884433174166,0.19999999999999998,5,breakout_20
2024-04-15,-0.18012930328627294,0.3,5,breakout_20
2024-04-18,0.0014607429714883359,-0.3,5,breakout_20
2024-04-23,0.6515266634027868,0.49999999999999994,5,breakout_20
2024-03-18,0.8791071273438338,0.7999999999999999,5,atr_norm_14
2024-03-21,-0.11383616423065719,-0.19999999999999998,5,atr_norm_14
2024-03-26,-0.30924814994569,0.09999999999999999,5,atr_norm_14
2024-03-29,-0.8339676231532743,-0.6,5,atr_norm_14
2024-04-03,0.2919836009792008,0.3,5,atr_norm_14
2024-04-10,-0.059409135314506874,0.0,5,atr_norm_14
2024-04-15,0.4955029481937877,0.19999999999999998,5,atr_norm_14
2024-04-18,-0.005510730045055428,-0.09999999999999999,5,atr_norm_14
2024-04-23,0.697207056597373,0.19999999999999998,5,atr_norm_14
2024-03-18,0.16721383432272716,0.09999999999999999,5,amihud_20
2024-03-21,-0.959970200141707,-0.8999999999999998,5,amihud_20
2024-03-26,0.8675376323453654,0.8999999999999998,5,amihud_20
2024-03-29,-0.19364128917074286,-0.39999999999999997,5,amihud_20
2024-04-03,-0.9723842867028305,-0.9999999999999999,5,amihud_20
2024-04-10,-0.5496490589899106,-0.7,5,amihud_20
2024-04-15,0.2146944163207449,0.3,5,amihud_20
2024-04-18,-0.9576120743237515,-0.9999999999999999,5,amihud_20
2024-04-23,0.5933578902527865,0.09999999999999999,5,amihud_20
