signal_ts,ic,rank_ic,n,factor
2024-07-01,-0.7995160564137219,-0.6,5,mom_5
2024-07-08,0.28758370908341874,0.49999999999999994,5,mom_5
2024-07-15,0.7751238866537158,0.7,5,mom_5
2024-07-22,-0.6618159655837211,-0.39999999999999997,5,mom_5
2024-07-29,-0.456743346979784,-0.09999999999999999,5,mom_5
2024-08-05,-0.2091034266686187,-0.6,5,mom_5
2024-08-12,0.6093309163528544,0.49999999999999994,5,mom_5
2024-08-19,0.6366056894865326,0.7999999999999999,5,mom_5
2024-08-26,-0.11490625103936307,0.39999999999999997,5,mom_5
2024-09-02,-0.2813433375624227,-0.3,5,mom_5
2024-09-09,-0.592169484867024,-0.3,5,mom_5
2024-09-18,-0.045808629606882145,0.3,5,mom_5
2024-09-25,-0.8364792093285298,-0.7999999999999999,5,mom_5
2024-10-09,-0.7281194421742073,-0.6,5,mom_5
2024-10-16,-0.9085113025301649,-0.7999999999999999,5,mom_5
2024-10-23,0.16636530322240994,0.09999999999999999,5,mom_5
2024-10-30,0.9766447758362345,0.7,5,mom_5
2024-11-06,-0.6077403436213592,0.0,5,mom_5
2024-11-13,0.2945748647199062,0.19999999999999998,5,mom_5
2024-11-20,-0.2262662594931883,-0.3,5,mom_5
2024-11-27,0.35094564441580717,0.39999999999999997,5,mom_5
2024-12-04,-0.41822009314736175,-0.3,5,mom_5
2024-12-11,-0.8970404352461911,-0.7,5,mom_5
2024-12-18,0.268312700561037,0.19999999999999998,5,mom_5
2024-07-01,-0.733878614462351,-0.49999999999999994,5,mom_10
2024-07-08,-0.6169568678040077,-0.09999999999999999,5,mom_10
2024-07-15,0.6374295933629193,0.49999999999999994,5,mom_10
2024-07-22,-0.6799494678057957,-0.7,5,mom_10
2024-07-29,0.785299484625678,0.7,5,mom_10
2024-08-05,0.04766684737843229,-0.09999999999999999,5,mom_10
2024-08-12,0.33951670559111397,0.19999999999999998,5,mom_10
2024-08-19,0.4397803370678993,0.3,5,mom_10
2024-08-26,-0.5342066799448439,-0.3,5,mom_10
2024-09-02,0.26829025105057713,0.19999999999999998,5,mom_10
2024-09-09,-0.8595267688683339,-0.49999999999999994,5,mom_10
2024-09-18,0.8044105874958764,0.9999999999999999,5,mom_10
2024-09-25,-0.4742498979405446,-0.6,5,mom_10
2024-10-09,0.2234636738088108,0.3,5,mom_10
2024-10-16,-0.6274908129804871,-0.49999999999999994,5,mom_10
2024-10-23,-0.4430415289582133,-0.7999999999999999,5,mom_10
2024-10-30,0.6748497921234969,0.9999999999999999,5,mom_10
2024-11-06,-0.6093368082641223,-0.09999999999999999,5,mom_10
2024-11-13,-0.7208480150338304,-0.7999999999999999,5,mom_10
2024-11-20,-0.34169829216260755,0.0,5,mom_10
2024-11-27,0.8262481137223939,0.7,5,mom_10
2024-12-04,0.0976892291785715,0.09999999999999999,5,mom_10
2024-12-11,-0.7353891406638383,-0.3,5,mom_10
2024-12-18,-0.7768103768275713,-0.6,5,mom_10
2024-07-01,-0.31825383499911547,-0.49999999999999994,5,mom_20
2024-07-08,-0.4545210084876865,-0.09999999999999999,5,mom_20
2024-07-15,0.08031060554810146,-0.09999999999999999,5,mom_20
2024-07-22,-0.6421550031888393,-0.7,5,mom_20
2024-07-29,0.8285545910792302,0.7,5,mom_20
2024-08-05,-0.05632880976921442,-0.6,5,mom_20
2024-08-12,0.23211591063535789,0.09999999999999999,5,mom_20
2024-08-19,0.8989763132147672,0.7,5,mom_20
2024-08-26,-0.5441053544480455,-0.49999999999999994,5,mom_20
2024-09-02,0.8553488440428476,0.8999999999999998,5,mom_20
2024-09-09,-0.5899430471942977,-0.19999999999999998,5,mom_20
2024-09-18,0.4859624702950846,0.6,5,mom_20
2024-09-25,-0.6859243853199788,-0.6,5,mom_20
2024-10-09,0.6927322794782934,0.7,5,mom_20
2024-10-16,-0.7777869762865546,-0.6,5,mom_20
2024-10-23,0.08573600118203635,-0.39999999999999997,5,mom_20
2024-10-30,0.9260822961771784,0.8999999999999998,5,mom_20
2024-11-06,-0.6883737491783929,-0.7,5,mom_20
2024-11-13,-0.8308371207837032,-0.7999999999999999,5,mom_20
2024-11-20,0.9027525502577869,0.9999999999999999,5,mom_20
2024-11-27,-0.1168268679460828,-0.19999999999999998,5,mom_20
2024-12-04,-0.6263055802414458,-0.19999999999999998,5,mom_20
2024-12-11,0.3102628888520777,0.09999999999999999,5,mom_20
2024-12-18,-0.3607929616395573,-0.6,5,mom_20
2024-07-01,0.38403129270164055,0.19999999999999998,5,rev_1
2024-07-08,0.2807153108550207,-0.39999999999999997,5,rev_1
2024-07-15,0.8393237600827316,0.8999999999999998,5,rev_1
2024-07-22,0.69734669770914,0.39999999999999997,5,rev_1
2024-07-29,0.531138835599003,0.6,5,rev_1
2024-08-05,0.5416603097821844,0.6,5,rev_1
2024-08-12,-0.2464647367739516,0.39999999999999997,5,rev_1
2024-08-19,-0.6321856423322841,-0.7999999999999999,5,rev_1
2024-08-26,-0.45589180116123623,-0.3,5,rev_1
2024-09-02,-0.6356704920124575,-0.39999999999999997,5,rev_1
2024-09-09,0.252727940725257,0.0,5,rev_1
2024-09-18,-0.41739763560554805,-0.19999999999999998,5,rev_1
2024-09-25,0.5592448801365719,0.49999999999999994,5,rev_1
2024-10-09,-0.25268204570641,-0.09999999999999999,5,rev_1
2024-10-16,0.927990916353878,0.9999999999999999,5,rev_1
2024-10-23,-0.6506953670113116,-0.19999999999999998,5,rev_1
2024-10-30,-0.7934307525962386,-0.7,5,rev_1
2024-11-06,0.5777865572160134,0.19999999999999998,5,rev_1
2024-11-13,-0.4105470010563985,-0.3,5,rev_1
2024-11-20,-0.22650637918156544,-0.6,5,rev_1
2024-11-27,-0.6488324989735391,-0.8999999999999998,5,rev_1
2024-12-04,0.3523263007446422,0.49999999999999994,5,rev_1
2024-12-11,0.6234266246502116,0.6,5,rev_1
2024-12-18,0.6856335629024,0.6,5,rev_1
2024-07-01,0.5854284024761829,0.6,5,rev_3
2024-07-08,0.5981672689909128,0.3,5,rev_3
2024-07-15,-0.6298299957717362,-0.19999999999999998,5,rev_3
2024-07-22,0.5636237096714791,0.09999999999999999,5,rev_3
2024-07-29,0.5562415549900963,0.3,5,rev_3
2024-08-05,-0.016188270884400058,0.3,5,rev_3
2024-08-12,-0.7580071542775791,-0.7999999999999999,5,rev_3
2024-08-19,-0.7712024727290061,-0.8999999999999998,5,rev_3
2024-08-26,-0.04856117546847285,-0.3,5,rev_3
2024-09-02,0.0541154538846574,-0.39999999999999997,5,rev_3
2024-09-09,0.34372402637128396,0.09999999999999999,5,rev_3
2024-09-18,-0.2221717795420719,0.09999999999999999,5,rev_3
2024-09-25,0.8616529695905111,0.8999999999999998,5,rev_3
2024-10-09,0.24394714154121658,0.09999999999999999,5,rev_3
2024-10-16,0.9535280259050712,0.8999999999999998,5,rev_3
2024-10-23,-0.09663013916831327,-0.3,5,rev_3
2024-10-30,-0.8615994101054338,-0.7,5,rev_3
2024-11-06,0.5913891623615414,0.19999999999999998,5,rev_3
2024-11-13,-0.4608490195761531,-0.3,5,rev_3
2024-11-20,-0.59534621032406,-0.49999999999999994,5,rev_3
2024-11-27,-0.6218429009538451,-0.09999999999999999,5,rev_3
2024-12-04,0.015370942932077662,0.3,5,rev_3
2024-12-11,0.9498507432700362,0.8999999999999998,5,rev_3
2024-12-18,0.33190528855561846,0.19999999999999998,5,rev_3
2024-07-01,-0.5309652881287993,-0.49999999999999994,5,ma_gap_5
2024-07-08,-0.5585647020159378,-0.39999999999999997,5,ma_gap_5
2024-07-15,0.4019295670375599,0.19999999999999998,5,ma_gap_5
2024-07-22,-0.71300525569841,-0.39999999999999997,5,ma_gap_5
2024-07-29,-0.6382609161970374,-0.6,5,ma_gap_5
2024-08-05,-0.1944434621618824,-0.6,5,ma_gap_5
2024-08-12,0.7200349422605093,0.6,5,ma_gap_5
2024-08-19,0.717767858109182,0.7999999999999999,5,ma_gap_5
2024-08-26,0.08301676402000945,0.3,5,ma_gap_5
2024-09-02,0.22564363060321094,0.3,5,ma_gap_5
2024-09-09,-0.3799667790459015,-0.09999999999999999,5,ma_gap_5
2024-09-18,-0.14348588797667838,-0.3,5,ma_gap_5
2024-09-25,-0.7991480269361624,-0.49999999999999994,5,ma_gap_5
2024-10-09,-0.28501694422942914,-0.19999999999999998,5,ma_gap_5
2024-10-16,-0.9269705134728535,-0.8999999999999998,5,ma_gap_5
2024-10-23,0.3727441423285536,0.3,5,ma_gap_5
2024-10-30,0.7347271584858427,0.7,5,ma_gap_5
2024-11-06,-0.6163093556168572,-0.19999999999999998,5,ma_gap_5
2024-11-13,0.3685275555443985,0.3,5,ma_gap_5
2024-11-20,0.6908162043256384,0.49999999999999994,5,ma_gap_5
2024-11-27,0.7137216827344387,0.7,5,ma_gap_5
2024-12-04,-0.4594174151981465,-0.6,5,ma_gap_5
2024-12-11,-0.9465001959371009,-0.7,5,ma_gap_5
2024-12-18,-0.3782051523477766,-0.49999999999999994,5,ma_gap_5
2024-07-01,-0.6970139768400213,-0.7,5,ma_gap_20
2024-07-08,-0.5052810351915933,-0.09999999999999999,5,ma_gap_20
2024-07-15,0.5981150692530456,0.49999999999999994,5,ma_gap_20
2024-07-22,-0.6922168708735537,-0.7,5,ma_gap_20
2024-07-29,0.8279724437444103,0.6,5,ma_gap_20
2024-08-05,-0.07842864415943121,-0.49999999999999994,5,ma_gap_20
2024-08-12,0.4869779664956411,0.19999999999999998,5,ma_gap_20
2024-08-19,0.8129138797036235,0.7,5,ma_gap_20
2024-08-26,-0.6182660427356378,-0.49999999999999994,5,ma_gap_20
2024-09-02,0.7074804916069828,0.8999999999999998,5,ma_gap_20
2024-09-09,-0.7006764765420868,-0.19999999999999998,5,ma_gap_20
2024-09-18,0.6237166543920497,0.49999999999999994,5,ma_gap_20
2024-09-25,-0.7094678809323832,-0.6,5,ma_gap_20
2024-10-09,0.1255826469822229,0.09999999999999999,5,ma_gap_20
2024-10-16,-0.93762248900352,-0.7999999999999999,5,ma_gap_20
2024-10-23,0.43649552412718423,0.09999999999999999,5,ma_gap_20
2024-10-30,0.9346332755537329,0.8999999999999998,5,ma_gap_20
2024-11-06,-0.5841086571169956,-0.09999999999999999,5,ma_gap_20
2024-11-13,-0.7453293615325943,-0.7999999999999999,5,ma_gap_20
2024-11-20,0.7740594429726928,0.8999999999999998,5,ma_gap_20
2024-11-27,0.5959929962901852,0.09999999999999999,5,ma_gap_20
2024-12-04,-0.43437675728851255,-0.6,5,ma_gap_20
2024-12-11,-0.6405512886058505,-0.3,5,ma_gap_20
2024-12-18,-0.22916429286046153,-0.49999999999999994,5,ma_gap_20
2024-07-01,-0.42659478892132197,-0.7,5,breakout_20
2024-07-08,-0.41962637433409006,-0.09999999999999999,5,breakout_20
2024-07-15,0.5988721998040871,0.19999999999999998,5,breakout_20
2024-07-22,-0.43839191278305994,-0.39999999999999997,5,breakout_20
2024-07-29,0.7917028165980792,0.39999999999999997,5,breakout_20
2024-08-05,0.029796268642211358,-0.49999999999999994,5,breakout_20
2024-08-12,0.4764317183805679,0.19999999999999998,5,breakout_20
2024-08-19,0.9495597368458657,0.7,5,breakout_20
2024-08-26,-0.4797100159530217,-0.3,5,breakout_20
2024-09-02,0.6076779441876116,0.7999999999999999,5,breakout_20
2024-09-09,-0.5775548726451455,-0.49999999999999994,5,breakout_20
2024-09-18,0.43535502796867653,0.6,5,breakout_20
2024-09-25,-0.8136960520202802,-0.7,5,breakout_20
2024-10-09,0.5732511267660327,0.19999999999999998,5,breakout_20
2024-10-16,-0.9303226085114408,-0.8999999999999998,5,breakout_20
2024-10-23,-0.2988263360919554,-0.3,5,breakout_20
2024-10-30,0.4598656738351487,-0.19999999999999998,5,breakout_20
2024-11-06,-0.3917117582940273,-0.7,5,breakout_20
2024-11-13,0.21638079274785846,0.19999999999999998,5,breakout_20
2024-11-20,-0.6482950012616074,-0.09999999999999999,5,breakout_20
2024-11-27,0.37211425544499005,0.3,5,breakout_20
2024-12-04,-0.8571415546767687,-0.3,5,breakout_20
2024-12-11,0.48472303399663597,0.49999999999999994,5,breakout_20
2024-12-18,0.27358268509651795,0.19999999999999998,5,breakout_20
2024-07-01,-0.5462594074780354,-0.7999999999999999,5,vol_ratio_20
2024-07-08,0.47683402977577055,0.6,5,vol_ratio_20
2024-07-15,-0.7280181843774028,-0.7999999999999999,5,vol_ratio_20
2024-07-22,-0.1847011678267902,-0.3,5,vol_ratio_20
2024-07-29,0.6327864934546215,0.6,5,vol_ratio_20
2024-08-05,-0.8431811856768691,-0.8999999999999998,5,vol_ratio_20
2024-08-12,0.8648029022666174,0.8999999999999998,5,vol_ratio_20
2024-08-19,0.7053780506407048,0.19999999999999998,5,vol_ratio_20
2024-08-26,-0.508267543590332,0.0,5,vol_ratio_20
2024-09-02,0.6689360032498883,0.19999999999999998,5,vol_ratio_20
2024-09-09,-0.6575226585503269,-0.7,5,vol_ratio_20
2024-09-18,-0.5405067810943379,-0.39999999999999997,5,vol_ratio_20
2024-09-25,0.6982052247931558,0.7,5,vol_ratio_20
2024-10-09,-0.4277557391640562,0.09999999999999999,5,vol_ratio_20
