trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2024-04-01,2024-04-02,2024-04-18,10,0,4,,0.0,0.007761714982443713,-0.003036856727612558,-0.005833797446642919,-0.044174779047457924,equal_weight,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0077617149824438,0.007761714982443824,0.007761714982443824,-0.007761714982443713,0.9922382850175563,-0.007761714982443713,-0.007761714982443713,0.9969631432723874,-0.003036856727612558,-0.003036856727612558,0.003036856727612558,1.0030368567276127,0.003036856727612669,0.003036856727612669,0.9941662025533571,-0.005833797446642919,-0.005833797446642919,0.005833797446642919,1.005833797446643,0.005833797446642919,0.005833797446642919,0.9558252209525421,-0.044174779047457924,-0.044174779047457924,0.044174779047457924,1.044174779047458,0.044174779047458035,0.044174779047458035,0.007761714982443713,1.0077617149824438,0.007761714982443824,0.007761714982443824,-0.007761714982443713,0.9922382850175563,-0.007761714982443713,-0.007761714982443713
2024-04-17,2024-04-18,2024-05-07,10,0,4,,0.0,0.007982175342639702,0.024989061017949732,0.03313166983062632,0.0640505008872232,equal_weight,0.0,,,1.0,0.0,1.0,0.0,0.0,1.015805845695033,0.01580584569503296,0.01580584569503296,-0.007982175342639702,0.9843180650448661,-0.015681934955133925,-0.015681934955133925,1.0218763160922681,0.021876316092268144,0.021876316092268144,-0.024989061017949732,0.9779719075115939,-0.022028092488406092,-0.022028092488406092,1.0271045889331225,0.02710458893312251,0.02710458893312251,-0.03313166983062632,0.9725088441651557,-0.027491155834844294,-0.027491155834844294,1.0170463051151932,0.017046305115193228,0.017046305115193228,-0.0640505008872232,0.9772948614356627,-0.022705138564337313,-0.022705138564337313,0.007982175342639702,1.015805845695033,0.01580584569503296,0.01580584569503296,-0.007982175342639702,0.9843180650448661,-0.015681934955133925,-0.015681934955133925
2024-05-06,2024-05-07,2024-05-21,10,0,4,,0.0,-0.0023320801015393744,0.004687882617364858,-0.008715624963249402,-0.015748570396506345,equal_weight,0.0,,,1.0,0.0,1.0,0.0,0.0,1.01343690509526,0.013436905095260077,0.013436905095260077,0.0023320801015393744,0.986613573617943,-0.013386426382057004,-0.013386426382057004,1.026666752311574,0.026666752311574005,0.026666752311574005,-0.004687882617364858,0.9733872900060991,-0.026612709993900863,-0.026612709993900863,1.018152730537949,0.01815273053794897,0.01815273053794897,0.008715624963249402,0.9809848665243424,-0.019015133475657642,-0.019015133475657642,1.00102927978258,0.0010292797825799394,0.0010292797825799394,0.015748570396506345,0.9926858583591261,-0.00731414164087385,-0.00731414164087385,-0.0023320801015393744,1.01343690509526,0.013436905095260077,0.013436905095260077,0.0023320801015393744,0.986613573617943,-0.013386426382057004,-0.013386426382057004
