signal_ts,ic,rank_ic,n
2025-01-02,-0.3770647271295066,-0.3779755283648498,30
2025-01-03,-0.15327432013625303,-0.10522803114571745,30
2025-01-06,-0.22182481264916923,-0.20800889877641823,30
2025-01-07,-0.3483446271175871,-0.450055617352614,30
2025-01-08,-0.19318366712198615,-0.13815350389321468,30
2025-01-09,-0.02880469230188277,-0.08698553948832036,30
2025-01-10,-0.19376926237229758,-0.1479421579532814,30
2025-01-13,-0.1746539733764495,-0.2649610678531702,30
2025-01-14,-0.15886719121793902,-0.1710789766407119,30
2025-01-15,-0.0869212871356394,-0.11679644048943269,30
2025-01-16,0.2917068284533312,0.21690767519466073,30
2025-01-17,0.4813286366766731,0.4211345939933259,30
2025-01-20,0.33236175090922954,0.3753058954393771,30
2025-01-21,0.3908858120421187,0.37708565072302563,30
2025-01-22,0.3085468213567293,0.37130144605116794,30
2025-01-23,0.08066297325529635,0.15061179087875418,30
2025-01-24,-0.14195168637909922,-0.09010011123470522,30
2025-01-27,-0.06086998792437431,0.03225806451612903,30
2025-02-05,-0.03362295889698248,0.064293659621802,30
2025-02-06,0.11374796143468349,0.24048943270300333,30
2025-02-07,0.053613438612393025,0.1635150166852058,30
2025-02-10,0.16208923249203078,0.33303670745272523,30
2025-02-11,0.19058046334060713,0.44338153503893213,30
2025-02-12,0.13204622707576996,0.33659621802002226,30
2025-02-13,0.053947486648901435,0.3014460511679644,30
2025-02-14,0.2309498163904249,0.3161290322580645,30
2025-02-17,-0.07897393116568173,-0.11546162402669634,30
2025-02-18,-0.19368834159596268,-0.18264738598442715,30
2025-02-19,-0.09977603057133272,-0.03759733036707453,30
2025-02-20,0.0256404354227939,0.11857619577308119,30
2025-02-21,-0.05123532073468642,-0.07185761957730812,30
2025-02-24,-0.10455707371451216,-0.16751946607341492,30
2025-02-25,-0.0546838650642523,0.010901001112347052,30
2025-02-26,-0.04806118531564254,0.10656284760845385,30
2025-02-27,-0.1497613095494383,-0.14660734149054505,30
2025-02-28,-0.18603135620793473,-0.10166852057842046,30
2025-03-03,-0.3248560805204124,-0.2676307007786429,30
2025-03-04,-0.24405752601540467,-0.10700778642936595,30
2025-03-05,0.040558245290685996,0.05939933259176862,30
2025-03-06,0.3226953318754263,0.22180200222469412,30
2025-03-07,0.48792502848229735,0.4558398220244716,30
2025-03-10,0.37796836506367554,0.33036707452725245,30
2025-03-11,0.5166713278284989,0.49899888765294764,30
2025-03-12,0.4211780215107279,0.30189098998887653,30
2025-03-13,0.27949856480435914,0.23381535038932147,30
2025-03-14,0.18295861175249303,0.17063403781979977,30
2025-03-17,0.2225168894282687,0.14438264738598441,30
2025-03-18,0.5101393365840888,0.5052280311457175,30
2025-03-19,0.4633202306826356,0.4776418242491657,30
2025-03-20,0.2521986667279599,0.26852057842046717,30
2025-03-21,-0.04503905189346211,-0.04160177975528365,30
2025-03-24,-0.023500213315378493,-0.03181312569521691,30
2025-03-25,-0.13330529281461814,-0.15951056729699667,30
2025-03-26,0.2075114383515263,0.16751946607341492,30
2025-03-27,-0.0673143083926571,-0.03848720800889878,30
2025-03-28,0.012946959051163493,0.03626251390433815,30
2025-03-31,0.07592589303118039,0.15728587319243603,30
2025-04-01,0.09711309919028165,0.2596218020022247,30
2025-04-02,-0.01476501732439514,0.08031145717463849,30
2025-04-03,0.02248504480725215,0.06251390433815351,30
2025-04-07,-0.10136503810060958,-0.040711902113459396,30
2025-04-08,0.05489302690052976,0.023359288097886538,30
2025-04-09,0.1785336216082494,0.010901001112347052,30
2025-04-10,0.28188084977056316,0.11546162402669634,30
2025-04-11,0.2767446239206305,0.2560622914349277,30
2025-04-14,0.1308802383245617,0.07986651835372637,30
2025-04-15,-0.2879630851320589,-0.3027808676307008,30
2025-04-16,-0.25025408153952317,-0.15194660734149054,30
2025-04-17,-0.16449496485831985,-0.0135706340378198,30
2025-04-18,0.09471547472264252,0.20667408231368187,30
2025-04-21,-0.09520533831856896,-0.04961067853170189,30
2025-04-22,-0.08837043236477958,-0.13370411568409346,30
2025-04-23,-0.23314573283962323,-0.27252502780867627,30
2025-04-24,-0.3831728480235092,-0.44382647385984425,30
2025-04-25,-0.22707328788511516,-0.23292547274749723,30
2025-04-28,-0.22963341863682027,-0.18887652947719688,30
2025-04-29,-0.31297806617525215,-0.2422691879866518,30
2025-04-30,-0.1314839809930183,-0.11857619577308119,30
2025-05-06,0.2730937959593889,0.32725250278086765,30
2025-05-07,0.46532843943381447,0.457174638487208,30
2025-05-08,0.3291683532060506,0.29343715239154616,30
2025-05-09,0.38297165143289913,0.3521690767519466,30
2025-05-12,0.24915935572330844,0.17285873192436038,30
2025-05-13,0.22058083533275444,0.15239154616240266,30
2025-05-14,0.18083657406019724,0.1657397107897664,30
2025-05-15,0.2966901277354404,0.31790878754171303,30
2025-05-16,0.24947850066416585,0.26852057842046717,30
2025-05-19,0.11364539868912694,0.13058954393770855,30
2025-05-20,0.1128980330536297,0.10433815350389322,30
2025-05-21,-0.029731397451800198,-0.04916573971078977,30
2025-05-22,-0.17163552955062233,-0.16662958843159065,30
2025-05-23,0.05877784690425178,0.058954393770856504,30
2025-05-26,-0.007796798222381664,0.007341490545050056,30
2025-05-27,-0.002690942940479641,0.03982202447163515,30
2025-05-28,-0.08371001397078318,0.0037819799777530586,30
2025-05-29,-0.07795690684351743,-0.06340378197997774,30
2025-05-30,-0.0032214113176900986,0.10923248053392658,30
2025-06-03,-0.15046808266463957,-0.08075639599555061,30
2025-06-04,-0.24302179015190226,-0.27252502780867627,30
2025-06-05,-0.31330262008006526,-0.37708565072302563,30
2025-06-06,-0.32593580909015496,-0.3512791991101224,30
2025-06-09,-0.4694635080483228,-0.5047830923248053,30
2025-06-10,-0.012520345932564996,-0.009121245828698554,30
2025-06-11,0.10378526548577498,0.14349276974416017,30
2025-06-12,0.22407208331133688,0.2551724137931034,30
2025-06-13,0.023544735245846483,0.1332591768631813,30
2025-06-16,-0.002146649057274404,-0.03136818687430478,30
2025-06-17,-0.00040540447166011667,-0.07630700778642936,30
2025-06-18,0.02636680006161398,-0.10700778642936595,30
2025-06-19,0.18996401056456932,0.1003337041156841,30
2025-06-20,0.29601139036347257,0.19421579532814237,30
2025-06-23,0.05612078989713901,0.13726362625139044,30
2025-06-24,-0.2455529395960785,-0.2551724137931034,30
2025-06-25,-0.0985292492422844,-0.046496106785317015,30
2025-06-26,-0.043214578094559856,-0.04293659621802002,30
2025-06-27,0.012721325503394346,0.014905450500556172,30
2025-06-30,0.03269830601544349,0.040266963292547274,30
2025-07-01,0.06455880742601629,0.09632925472747497,30
2025-07-02,-0.05193622733515982,-0.04382647385984427,30
2025-07-03,-0.1011595087461655,-0.02246941045606229,30
2025-07-04,-0.07867644066946873,-0.001557285873192436,30
2025-07-07,-0.056309857637595356,0.011790878754171301,30
2025-07-08,-0.009377779560054623,0.01935483870967742,30
2025-07-09,0.031057581752435205,0.06473859844271414,30
2025-07-10,-0.20936199052578736,-0.07497219132369298,30
2025-07-11,-0.07354754506321647,0.08298109010011123,30
2025-07-14,-0.07137440233575114,0.1132369299221357,30
2025-07-15,-0.08515946044373755,0.1510567296996663,30
2025-07-16,-0.22943821183636412,0.08075639599555061,30
2025-07-17,-0.21861428059199287,0.046496106785317015,30
2025-07-18,-0.23403570801937848,-0.0064516129032258064,30
2025-07-21,-0.27378243000767977,0.02513904338153504,30
2025-07-22,-0.1799499315156368,0.056729699666295874,30
2025-07-23,-0.24169044301933,-0.019799777530589546,30
2025-07-24,0.14636321134722058,0.18531701890989988,30
2025-07-25,0.09879894589006513,0.04827586206896552,30
2025-07-28,0.19445720785556855,0.19243604004449388,30
2025-07-29,0.09950316813125239,0.1003337041156841,30
2025-07-30,0.07774738346303549,0.04827586206896552,30
2025-07-31,-0.2611607891000807,-0.19777530589543937,30
2025-08-01,-0.20369382749930523,-0.33793103448275863,30
2025-08-04,-0.10864116416282751,-0.07363737486095662,30
2025-08-05,-0.01786006992200345,0.08164627363737487,30
2025-08-06,-0.10429333235151123,-0.13236929922135707,30
2025-08-07,0.2071959845479725,0.21334816462736375,30
2025-08-08,0.3193907493416036,0.42469410456062295,30
2025-08-11,-0.26753839300082843,-0.03136818687430478,30
2025-08-12,-0.16492506788988906,0.11946607341490545,30
2025-08-19,-0.3114743680973446,-0.20756395995550608,30
2025-08-20,-0.29657348039353687,-0.12080088987764183,30
2025-08-21,-0.4212933901688454,-0.34060066740823136,30
2025-08-22,-0.26534735414511645,-0.12480533926585094,30
2025-08-25,-0.31617035739775445,-0.23470522803114574,30
2025-08-26,-0.26190126070319864,-0.18442714126807563,30
2025-08-27,-0.18675078586567942,-0.2462736373748609,30
2025-08-28,0.19688276397254814,0.1884315906562848,30
2025-08-29,0.40237660379868073,0.3388209121245828,30
2025-09-01,0.33077516306144444,0.31568409343715237,30
2025-09-02,0.17069176568296326,0.2582869855394883,30
2025-09-03,0.2694156410749338,0.37664071190211346,30
2025-09-04,-0.03464378020954042,-0.11368186874304784,30
2025-09-05,-0.09381957578949783,0.056729699666295874,30
2025-09-08,-0.19036751824427764,-0.12347052280311456,30
2025-09-09,-0.27312985668988804,-0.13904338153503895,30
2025-09-10,-0.2743445364989081,-0.2569521690767519,30
2025-09-11,-0.12321919406765854,-0.05094549499443826,30
2025-09-12,0.13925236155491902,0.25917686318131256,30
2025-09-15,0.005083120358140133,0.2556173526140155,30
2025-09-16,0.1117906147812468,0.2912124582869855,30
2025-09-17,0.05557136695558063,0.07408231368186874,30
2025-09-18,0.014778618024474334,-0.06785317018909899,30
2025-09-19,-0.0022377703642869127,-0.008231368186874304,30
2025-09-22,-0.20211101453098035,-0.2716351501668521,30
2025-09-23,-0.3834588064847654,-0.2569521690767519,30
2025-09-24,-0.41322773734038654,-0.27208008898776415,30
2025-09-25,-0.44506397712439694,-0.3686318131256952,30
2025-09-26,-0.4745716625398612,-0.4843159065628476,30
2025-09-29,-0.1538703787232215,0.06473859844271414,30
2025-09-30,-0.026786940627770747,-0.038042269187986644,30
2025-10-09,0.08161648508644168,0.18309232480533927,30
2025-10-10,0.3339889599648402,0.3228031145717464,30
2025-10-13,0.4608596240047433,0.5154616240266964,30
2025-10-14,0.3378146473179017,0.3410456062291435,30
2025-10-15,0.3446174616470683,0.3592880978865406,30
2025-10-16,0.09047046435075376,0.021134593993325918,30
2025-10-17,-0.25116934828182996,-0.18442714126807563,30
2025-10-20,0.057961598826578524,0.08164627363737487,30
2025-10-21,-0.07669655406698472,-0.10522803114571745,30
2025-10-22,-0.3375739173890193,-0.3432703003337041,30
2025-10-23,-0.2542152911965465,-0.2996662958843159,30
2025-10-24,-0.11885766882589019,-0.11368186874304784,30
2025-10-27,-0.19037904062329325,-0.10611790878754171,30
2025-10-28,-0.017876703458326013,0.0932146829810901,30
2025-10-29,-0.04210041502167236,0.1599555061179088,30
2025-10-30,-0.11325856173419206,0.0731924360400445,30
2025-10-31,-0.1510767047952505,0.05094549499443826,30
2025-11-03,0.0011692320994505867,0.16974416017797553,30
2025-11-04,0.01466452508132666,0.17908787541713014,30
2025-11-05,0.1236959584172367,0.2088987764182425,30
2025-11-06,0.3026709037895361,0.26985539488320354,30
2025-11-07,0.2896061894672295,0.2449388209121246,30
2025-11-10,0.19382523207201818,0.09098998887652948,30
2025-11-11,-0.38582810853644806,-0.38331479421579534,30
2025-11-12,0.020543605343636678,-0.010011123470522802,30
2025-11-13,0.19967123100770812,0.18131256952169075,30
2025-11-14,0.19256588708966285,0.1581757508342603,30
2025-11-17,0.30546081369623057,0.38242491657397104,30
2025-11-18,0.3513595123365882,0.3512791991101224,30
2025-11-19,0.30792914343079375,0.29699666295884314,30
2025-11-20,0.04714856487281038,0.021134593993325918,30
2025-11-21,-0.05747418822949266,0.04204671857619577,30
2025-11-24,0.13411755365970252,0.1403781979977753,30
2025-11-25,0.11976889454730967,0.17196885428253617,30
2025-11-26,0.41808414271528055,0.385539488320356,30
2025-11-27,0.03145295809782909,0.01668520578420467,30
2025-11-28,-0.09361767600222302,-0.13370411568409346,30
2025-12-01,-0.17343751194702295,-0.160845383759733,30
2025-12-02,-0.18519787937305837,-0.207119021134594,30
2025-12-03,-0.2622258273685195,-0.22758620689655173,30
2025-12-04,-0.2633929613025765,-0.21201334816462733,30
2025-12-05,-0.5591011188581948,-0.5715239154616241,30
2025-12-08,-0.1894917441432425,-0.23381535038932147,30
2025-12-09,-0.2253422635281274,-0.22402669632925473,30
2025-12-10,-0.11996091374034441,-0.05005561735261402,30
