signal_date,code,entry_date,exit_date,entry_price,exit_price,pred_prob_up,future_ret_ref,gross_trade_ret,net_trade_ret
2025-08-15,sh.601838,2025-08-18,2025-08-25,18.093669576558817,17.954247745945054,0.5607361051685562,-0.007705558567035031,-0.007705558567035031,-0.008300756672462994
2025-08-22,sh.601166,2025-08-25,2025-09-01,22.853684415576122,22.3041357750396,0.5607361051685562,-0.02404639140649667,-0.02404639140649667,-0.024631787952688833
2025-08-22,sh.600886,2025-08-25,2025-09-01,14.749930302494251,14.279132556903301,0.5607361051685562,-0.03191864205028172,-0.03191864205028172,-0.03249931666266781
2025-08-22,sz.002028,2025-08-25,2025-09-01,84.81836365672059,92.91225781193094,0.5607361051685562,0.09542620025030324,0.09542620025030324,0.09476914164773387
2025-08-22,sz.002142,2025-08-25,2025-09-01,27.89124976542051,27.795767577375567,0.5607361051685562,-0.003423374314489025,-0.003423374314489025,-0.004021140959906688
2025-08-22,sh.601398,2025-08-25,2025-09-01,7.448806767908414,7.270477834131563,0.5607361051685562,-0.023940604090593287,-0.023940604090593287,-0.02452606409013902
2025-08-22,sh.601328,2025-08-25,2025-09-01,7.567959006093487,7.33993226783074,0.5607361051685562,-0.030130546172371764,-0.030130546172371764,-0.03071229332052383
2025-08-22,sz.002311,2025-08-25,2025-09-01,60.229526140872544,60.773540140418774,0.5607361051685562,0.009032347328664203,0.009032347328664203,0.008427109491618179
2025-08-22,sh.601288,2025-08-25,2025-09-01,7.05140513578343,6.890675149694666,0.5607361051685562,-0.022794036506864734,-0.022794036506864734,-0.023380184240640367
2025-08-22,sh.601229,2025-08-25,2025-09-01,9.575065186960337,9.317101402033565,0.5607361051685562,-0.026941204043085754,-0.026941204043085754,-0.027524864222605916
2025-08-22,sh.601169,2025-08-25,2025-09-01,6.258257719237273,6.204837254944018,0.5607361051685562,-0.008535996229435683,-0.008535996229435683,-0.009130696221700263
2025-08-22,sh.601111,2025-08-25,2025-09-01,7.450760010123456,7.488847058412603,0.5607361051685562,0.00511183399228976,0.00511183399228976,0.004508947757764892
2025-08-22,sh.601021,2025-08-25,2025-09-01,52.51729029850162,52.5335866206806,0.5607361051685562,0.0003103039415277564,0.0003103039415277564,-0.00028970223898294734
2025-08-22,sh.601009,2025-08-25,2025-09-01,11.032598943524738,10.753802796490412,0.5607361051685562,-0.025270214974952188,-0.025270214974952188,-0.025854877447225588
2025-08-22,sh.601006,2025-08-25,2025-09-01,6.382010383979298,6.1797734951088,0.5607361051685562,-0.03168858662141005,-0.03168858662141005,-0.03226939922565586
2025-08-22,sh.600926,2025-08-25,2025-09-01,15.651401113085083,15.38162484224966,0.5607361051685562,-0.017236557218565096,-0.017236557218565096,-0.01782603843986752
2025-08-22,sh.600919,2025-08-25,2025-09-01,11.006491899902796,10.813738953871367,0.5607361051685562,-0.017512659599932534,-0.017512659599932534,-0.018101975209489418
2025-08-22,sh.600900,2025-08-25,2025-09-01,28.270420584377515,27.905541796524584,0.5607361051685562,-0.012906733621626865,-0.012906733621626865,-0.013498811957952772
2025-08-22,sz.001979,2025-08-25,2025-09-01,9.453779725807738,9.186657943073891,0.5607361051685562,-0.028255553914124598,-0.028255553914124598,-0.028838425720234095
2025-08-22,sz.000999,2025-08-25,2025-09-01,30.297327596615723,29.87958994656397,0.5607361051685562,-0.01378793719415039,-0.01378793719415039,-0.014379486966901944
2025-08-22,sh.601658,2025-08-25,2025-09-01,6.132022275453587,6.069144032375141,0.5607361051685562,-0.0102540793648348,-0.0102540793648348,-0.010847748816380176
2025-08-29,sz.002311,2025-09-01,2025-09-08,60.773540140418774,61.40691679503687,0.7448380077681862,0.010421914753586003,0.010421914753586003,0.009815843426132176
2025-08-29,sh.605499,2025-09-01,2025-09-08,311.95029395138494,301.8118078582784,0.7448380077681862,-0.032500325499573046,-0.032500325499573046,-0.03308065120656112
2025-08-29,sz.000725,2025-09-01,2025-09-08,4.188660251660167,4.128067486655015,0.5607361051685562,-0.014465905890104658,-0.014465905890104658,-0.015057049003636358
2025-08-29,sh.601006,2025-09-01,2025-09-08,6.1797734951088,6.05183868880227,0.5607361051685562,-0.020702183730320844,-0.020702183730320844,-0.021289586199341737
2025-08-29,sz.000708,2025-09-01,2025-09-08,12.82888854421932,12.754758776578235,0.5607361051685562,-0.005778346844823257,-0.005778346844823257,-0.006374700930490418
2025-08-29,sh.600674,2025-09-01,2025-09-08,14.813691349186387,14.870017231134879,0.5607361051685562,0.003802285373698089,0.003802285373698089,0.0032001846326963346
