trade_date,entry_date,exit_date,hold_n_days,active_stocks,pool_size,avg_pred_prob,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2025-03-21,2025-03-24,2025-03-31,5,10,297,0.6031703412363922,-0.030554470327165628,-0.006005597407530042,-0.012082547513259323,-0.01864726534864103,-0.021019627721218237,1.1736872588164171,0.1736872588164171,0.1736872588164171,1.032299421230872,0.03229942123087204,0.03229942123087204,1.029704926804521,0.02970492680452108,0.02970492680452108,1.0792158301957828,0.07921583019578282,0.07921583019578282,1.1069186940431885,0.10691869404318854,0.10691869404318854,-0.024548872919635586,1.1405333149064427,0.14053331490644272,0.14053331490644272,-0.018471922813906305,1.1424753252698148,0.14247532526981477,0.14247532526981477,-0.0119072049785246,1.0896801044450208,0.08968010444502084,0.08968010444502084,-0.009534842605947391,1.0601779570035397,0.06017795700353967,0.06017795700353967,-0.006005597407530042,1.032299421230872,0.03229942123087204,0.03229942123087204,-0.024548872919635586,1.1405333149064427,0.14053331490644272,0.14053331490644272
2025-03-28,2025-03-31,2025-04-08,5,10,298,0.5907695369176013,-0.08225548112666234,-0.08352075648880133,-0.06085113958098509,-0.09062455827915472,-0.11187879708652293,1.0771450486502392,0.07714504865023919,0.07714504865023919,0.9460809926467179,-0.053919007353282145,-0.053919007353282145,0.9670462085763112,-0.032953791423688816,-0.032953791423688816,0.9814123722964188,-0.018587627703581244,-0.018587627703581244,0.9830779620810517,-0.016922037918948307,-0.016922037918948307,0.0012652753621389956,1.1419764036094926,0.1419764036094926,0.1419764036094926,-0.021404341545677247,1.118021393200231,0.11802139320023097,0.11802139320023097,0.008369077152492382,1.0987997213106573,0.09879972131065728,0.09879972131065728,0.02962331595986059,1.0915839435975352,0.09158394359753519,0.09158394359753519,-0.08352075648880133,0.9460809926467179,-0.053919007353282145,-0.053919007353282145,0.0012652753621389956,1.1419764036094926,0.1419764036094926,0.1419764036094926
2025-04-07,2025-04-08,2025-04-15,5,10,299,0.7463429227731119,0.02833192433562607,0.04417980279221684,0.03026110460865783,0.051741026793374,0.06944099107073587,1.1076626406670922,0.10766264066709219,0.10766264066709219,0.9878786643273146,-0.012121335672685363,-0.012121335672685363,0.9963100950554449,-0.0036899049445551224,-0.0036899049445551224,1.0321916561467566,0.032191656146756564,0.032191656146756564,1.0513438700677593,0.05134387006775931,0.05134387006775931,-0.015847878456590768,1.1238785003647946,0.12387850036479464,0.12387850036479464,-0.0019291802730317595,1.1158645283836415,0.11586452838364147,0.11586452838364147,-0.02340910245774793,1.0730778060539512,0.0730778060539512,0.0730778060539512,-0.0411090667351098,1.0467099464132097,0.04670994641320969,0.04670994641320969,0.04417980279221684,0.9878786643273146,-0.012121335672685363,-0.012121335672685363,-0.015847878456590768,1.1238785003647946,0.12387850036479464,0.12387850036479464
2025-04-14,2025-04-15,2025-04-22,5,10,299,0.7704293563606454,-0.006326502996412964,0.010035443199633396,0.006039771511218817,0.003868785089032878,0.0059659835959544605,1.100655009651897,0.100655009651897,0.100655009651897,0.9977924645513012,-0.002207535448698783,-0.002207535448698783,1.0023275803839005,0.0023275803839004627,0.0023275803839004627,1.0361849838350814,0.0361849838350814,0.0361849838350814,1.0576161703502909,0.057616170350290874,0.057616170350290874,-0.016361946196046362,1.1054896608109326,0.10548966081093258,0.10548966081093258,-0.01236627450763178,1.1020654413123203,0.10206544131232032,0.10206544131232032,-0.010195288085445842,1.0621374686831329,0.06213746868313286,0.06213746868313286,-0.012292486592367424,1.0338432784308276,0.03384327843082757,0.03384327843082757,0.010035443199633396,0.9977924645513012,-0.002207535448698783,-0.002207535448698783,-0.016361946196046362,1.1054896608109326,0.10548966081093258,0.10548966081093258
2025-04-21,2025-04-22,2025-04-29,5,10,299,0.7734048253351713,0.03835777394236319,-0.009040436488951234,-0.0023454314431051726,-0.0034321270777811774,-0.007720388508788978,1.142873685700654,0.14287368570065406,0.14287368570065406,0.988771985146371,-0.01122801485362901,-0.01122801485362901,0.9999766897605765,-2.331023942347965e-05,-2.331023942347965e-05,1.0326286652944707,0.03262866529447073,0.03262866529447073,1.049450962622009,0.04945096262200899,0.04945096262200899,0.047398210431314425,1.1578878923836915,0.1578878923836915,0.1578878923836915,0.040703205385468365,1.1469230373182826,0.1469230373182826,0.1469230373182826,0.04178990102014437,1.1065240883691876,0.10652408836918759,0.10652408836918759,0.04607816245115217,1.081480876963395,0.08148087696339501,0.08148087696339501,-0.009040436488951234,0.988771985146371,-0.01122801485362901,-0.01122801485362901,0.047398210431314425,1.1578878923836915,0.1578878923836915,0.1578878923836915
2025-04-28,2025-04-29,2025-05-09,5,10,299,0.693316049954082,0.03824407596759042,0.022508299474139355,0.018828755016122578,0.020841919561184197,0.030270958286446215,1.18658183375795,0.1865818337579499,0.1865818337579499,1.0110275610996848,0.011027561099684835,0.011027561099684835,1.0188050058739115,0.01880500587391154,0.01880500587391154,1.054150628873111,0.05415062887311106,0.05415062887311106,1.0812188489352106,0.08121884893521059,0.08121884893521059,0.015735776493451065,1.1761081574627146,0.17610815746271458,0.17610815746271458,0.019415320951467842,1.1691909161944494,0.16919091619444937,0.16919091619444937,0.017402156406406223,1.1257799936224442,0.1257799936224442,0.1257799936224442,0.007973117681144205,1.0901036512653313,0.09010365126533126,0.09010365126533126,0.022508299474139355,1.0110275610996848,0.011027561099684835,0.011027561099684835,0.015735776493451065,1.1761081574627146,0.17610815746271458,0.17610815746271458
2025-05-08,2025-05-09,2025-05-16,5,10,299,0.5736280739192761,0.003247281138499114,0.0067383646610000535,0.011161270847757532,-0.0010266138364266597,-0.0022960887406650032,1.1904349985659979,0.19043499856599788,0.19043499856599788,1.017840233488696,0.01784023348869601,0.01784023348869601,1.0301761644855214,0.030176164485521406,0.030176164485521406,1.0530684232518321,0.05306842325183214,0.05306842325183214,1.0787362745099758,0.07873627450997578,0.07873627450997578,-0.0034910835225009395,1.1720022656535176,0.17200226565351762,0.17200226565351762,-0.007913989709258417,1.1599379513155281,0.15993795131552813,0.15993795131552813,0.004273894974925774,1.130591459080059,0.13059145908005898,0.13059145908005898,0.005543369879164118,1.0961464990109222,0.0961464990109222,0.0961464990109222,0.0067383646610000535,1.017840233488696,0.01784023348869601,0.01784023348869601,-0.0034910835225009395,1.1720022656535176,0.17200226565351762,0.17200226565351762
2025-05-15,2025-05-16,2025-05-23,5,10,299,0.5606812282667999,0.00847161104156562,0.004551611441194921,-0.0017513116838538956,-0.010987868993740268,-0.012926909616278182,1.2005199008441159,0.20051990084411586,0.20051990084411586,1.0224730467407517,0.02247304674075168,0.02247304674075168,1.02837200493223,0.02837200493223002,0.02837200493223002,1.0414974453756964,0.04149744537569644,0.04149744537569644,1.0647915481895847,0.06479154818958466,0.06479154818958466,0.003919999600370698,1.1765965140665129,0.1765965140665129,0.1765965140665129,0.010222922725419515,1.1717959073581083,0.17179590735810835,0.17179590735810835,0.019459480035305888,1.1525921810061146,0.1525921810061146,0.1525921810061146,0.0213985206578438,1.1196024125140305,0.11960241251403048,0.11960241251403048,0.004551611441194921,1.0224730467407517,0.02247304674075168,0.02247304674075168,0.003919999600370698,1.1765965140665129,0.1765965140665129,0.1765965140665129
2025-05-22,2025-05-23,2025-05-30,5,10,299,0.7063331314056052,-0.01850471727501306,-0.01229964946636897,-0.010829220194144118,0.0031890783089605357,0.0061580970586883055,1.1783046194959688,0.17830461949596876,0.17830461949596876,1.0098969866770302,0.009896986677030206,0.009896986677030206,1.0172355380493254,0.017235538049325427,0.017235538049325427,1.0448188622875818,0.04481886228758181,0.04481886228758181,1.0713486378906072,0.07134863789060719,0.07134863789060719,-0.006205067808644091,1.169295652913316,0.16929565291331605,0.16929565291331605,-0.007675497080868943,1.1628017912918072,0.16280179129180716,0.16280179129180716,-0.021693795583973597,1.1275880818396817,0.12758808183968173,0.12758808183968173,-0.024662814333701367,1.091989866086633,0.09198986608663295,0.09198986608663295,-0.01229964946636897,1.0098969866770302,0.009896986677030206,0.009896986677030206,-0.006205067808644091,1.169295652913316,0.16929565291331605,0.16929565291331605
2025-05-29,2025-05-30,2025-06-09,5,10,297,0.7296011409985897,0.022430829724420696,0.014998917109758128,0.011721687648037715,0.02373131570186371,0.031926007539956336,1.2047349697793812,0.20473496977938122,0.20473496977938122,1.0250443478695936,0.02504434786959364,0.02504434786959364,1.0291592552908233,0.029159255290823305,0.029159255290823305,1.0696137885597905,0.0696137885597905,0.0696137885597905,1.1055525225818246,0.10555252258182457,0.10555252258182457,0.007431912614662568,1.1779857560264726,0.1779857560264726,0.1779857560264726,0.010709142076382981,1.1752544008814236,0.17525440088142363,0.17525440088142363,-0.0013004859774430125,1.1261216693509173,0.1261216693509173,0.1261216693509173,-0.00949517781553564,1.0816212281353774,0.08162122813537742,0.08162122813537742,0.014998917109758128,1.0250443478695936,0.02504434786959364,0.02504434786959364,0.007431912614662568,1.1779857560264726,0.1779857560264726,0.1779857560264726
2025-06-06,2025-06-09,2025-06-16,5,10,297,0.6031635249167461,0.000927587139314856,-0.002671876366866534,-0.002947303722853345,-0.006518817690479239,-0.011497734992516606,1.2058524664436314,0.20585246644363142,0.20585246644363142,1.0223055561015308,0.022305556101530843,0.022305556101530843,1.0261260103862957,0.026126010386295695,0.026126010386295695,1.0626411712729464,0.06264117127294644,0.06264117127294644,1.0928411726568705,0.09284117265687053,0.09284117265687053,0.00359946350618139,1.1822258727660913,0.18222587276609126,0.18222587276609126,0.003874890862168201,1.179808383420122,0.17980838342012206,0.17980838342012206,0.007446404829794096,1.134507227188508,0.13450722718850794,0.13450722718850794,0.012425322131831461,1.0950607203195868,0.09506072031958679,0.09506072031958679,-0.002671876366866534,1.0223055561015308,0.022305556101530843,0.022305556101530843,0.00359946350618139,1.1822258727660913,0.18222587276609126,0.18222587276609126
2025-06-13,2025-06-16,2025-06-23,5,10,299,0.6252950008379206,0.010004443794828666,-0.01031609661067051,-0.004102695160688952,-0.01623459033310415,-0.0112628630361159,1.2179163496690222,0.21791634966902218,0.21791634966902218,1.0117593532191622,0.011759353219162216,0.011759353219162216,1.0219161281692268,0.021916128169226834,0.021916128169226834,1.0453896271862402,0.04538962718624018,0.04538962718624018,1.080532652209008,0.08053265220900796,0.08053265220900796,0.020320540405499174,1.2062493413820612,0.2062493413820612,0.2062493413820612,0.014107138955517618,1.1964521042259144,0.19645210422591441,0.19645210422591441,0.026239034127932815,1.1642756010410937,0.16427560104109373,0.16427560104109373,0.021267306830944566,1.1183497126571387,0.11834971265713867,0.11834971265713867,-0.01031609661067051,1.0117593532191622,0.011759353219162216,0.011759353219162216,0.020320540405499174,1.2062493413820612,0.2062493413820612,0.2062493413820612
2025-06-20,2025-06-23,2025-06-30,5,10,299,0.6084998029180442,0.019927008865989193,0.030966125222932635,0.02026412283152834,0.0425115920037642,0.0457303138977152,1.24218577956691,0.24218577956691,0.24218577956691,1.0430896200464201,0.04308962004642014,0.04308962004642014,1.042624362113968,0.04262436211396792,0.04262436211396792,1.0898308045021488,0.08983080450214875,0.08983080450214875,1.1299457495712566,0.1299457495712566,0.1299457495712566,-0.011039116356943442,1.1929334145470583,0.19293341454705826,0.19293341454705826,-0.00033711396553914863,1.1960487635124812,0.19604876351248124,0.19604876351248124,-0.022584583137775005,1.1379809219340982,0.13798092193409817,0.13798092193409817,-0.02580330503172601,1.0894925938893034,0.08949259388930342,0.08949259388930342,0.030966125222932635,1.0430896200464201,0.04308962004642014,0.04308962004642014,-0.011039116356943442,1.1929334145470583,0.19293341454705826,0.19293341454705826
2025-06-27,2025-06-30,2025-07-07,5,10,299,0.5410361084425102,0.02072936344309869,0.008305679475242606,0.007392128054340086,-0.0025327163661962304,-0.0045690958139801285,1.2679355000554013,0.26793550005540134,0.26793550005540134,1.0517531880944782,0.05175318809447815,0.05175318809447815,1.050331574911289,0.05033157491128892,0.05033157491128892,1.0870705721872014,0.08707057218720138,0.08707057218720138,1.124782919176866,0.1247829191768659,0.1247829191768659,0.012423683967856085,1.2077540422840862,0.20775404228408623,0.20775404228408623,0.013337235388758605,1.2120007474078809,0.21200074740788089,0.21200074740788089,0.02326207980929492,1.1644527249615841,0.16445272496158414,0.16445272496158414,0.02529845925707882,1.1170550778867012,0.11705507788670122,0.11705507788670122,0.008305679475242606,1.0517531880944782,0.05175318809447815,0.05175318809447815,0.012423683967856085,1.2077540422840862,0.20775404228408623,0.20775404228408623
2025-07-04,2025-07-07,2025-07-14,5,10,299,0.6194582360699934,0.01200272239539174,0.01832582295320708,0.013238507758169371,0.020414357927234006,0.021362894034728797,1.2831541778778286,0.2831541778778286,0.2831541778778286,1.0710274308099685,0.07102743080996854,0.07102743080996854,1.0642363976144023,0.06423639761440225,0.06423639761440225,1.109262419939994,0.10926241993999408,0.10926241993999408,1.1488115374913141,0.14881153749131415,0.14881153749131415,-0.006323100557815341,1.200117292025616,0.200117292025616,0.200117292025616,-0.0012357853627776305,1.2105029746245588,0.2105029746245588,0.2105029746245588,-0.008411635531842265,1.1546577730451468,0.15465777304514683,0.15465777304514683,-0.009360171639337056,1.1065992506270887,0.10659925062708875,0.10659925062708875,0.01832582295320708,1.0710274308099685,0.07102743080996854,0.07102743080996854,-0.006323100557815341,1.200117292025616,0.200117292025616,0.200117292025616
2025-07-11,2025-07-14,2025-07-21,5,10,299,0.7000699442324223,0.0042586132443232505,0.01589250917663619,0.016910058272609607,0.02332723619669541,0.02320441390494543,1.2886186352542477,0.2886186352542477,0.2886186352542477,1.088048744082545,0.08804874408254504,0.08804874408254504,1.082232697113894,0.08223269711389403,0.08223269711389403,1.1351384464140521,0.13513844641405215,0.13513844641405215,1.1754690359060394,0.17546903590603935,0.17546903590603935,-0.01163389593231294,1.1861552523436207,0.18615525234362074,0.18615525234362074,-0.012651445028286357,1.195188362784519,0.195188362784519,0.195188362784519,-0.01906862295237216,1.1326400393319231,0.13264003933192314,0.13264003933192314,-0.01894580066062218,1.085633841813514,0.08563384181351408,0.08563384181351408,0.01589250917663619,1.088048744082545,0.08804874408254504,0.08804874408254504,-0.01163389593231294,1.1861552523436207,0.18615525234362074,0.18615525234362074
2025-07-18,2025-07-21,2025-07-28,5,10,300,0.608022724191877,-0.002109743163491928,0.018966636798388056,0.012291196877232347,0.026311129664166932,0.017803295363959526,1.2858999808981717,0.2858999808981717,0.2858999808981717,1.108685369430501,0.108685369430501,0.108685369430501,1.095534632261099,0.09553463226109904,0.09553463226109904,1.1650052212644333,0.1650052212644333,0.1650052212644333,1.1963962583434633,0.1963962583434633,0.1963962583434633,-0.021076379961879985,1.161155393551447,0.16115539355144692,0.16115539355144692,-0.014400940040724276,1.1779765268346878,0.1779765268346878,0.1779765268346878,-0.02842087282765886,1.100449420814556,0.1004494208145561,0.1004494208145561,-0.019913038527451455,1.0640155732947765,0.06401557329477647,0.06401557329477647,0.018966636798388056,1.108685369430501,0.108685369430501,0.108685369430501,-0.021076379961879985,1.161155393551447,0.16115539355144692,0.16115539355144692
2025-07-25,2025-07-28,2025-08-04,5,10,300,0.5787811885828011,0.007527633645191256,-0.01699874942644716,-0.01574583444556643,-0.009755638562676694,0.0014435409085227224,1.2955797648587315,0.2955797648587315,0.2955797648587315,1.0898391046427838,0.08983910464278377,0.08983910464278377,1.0782845253121314,0.07828452531213137,0.07828452531213137,1.1536398514021462,0.1536398514021462,0.1536398514021462,1.1981233052851856,0.19812330528518562,0.19812330528518562,0.024526383071638416,1.1896343355393888,0.1896343355393888,0.1896343355393888,0.023273468090757688,1.2053921259436364,0.20539212594363643,0.20539212594363643,0.01728327220786795,1.1194687877054847,0.11946878770548475,0.11946878770548475,0.006084092736668534,1.0704891427159615,0.07048914271596152,0.07048914271596152,-0.01699874942644716,1.0898391046427838,0.08983910464278377,0.08983910464278377,0.024526383071638416,1.1896343355393888,0.1896343355393888,0.1896343355393888
2025-08-01,2025-08-04,2025-08-11,5,10,300,0.6696364820605787,0.013928783144233991,0.01690965099237913,0.012727288806696935,0.020765663679899404,0.0303044915689048,1.3136256144495064,0.31362561444950643,0.31362561444950643,1.1082679035401402,0.10826790354014015,0.10826790354014015,1.092008163881571,0.09200816388157107,0.09200816388157107,1.1775959485640923,0.17759594856409233,0.17759594856409233,1.2344318228887088,0.23443182288870879,0.23443182288870879,-0.0029808678481451373,1.18608819279753,0.18608819279752997,0.18608819279752997,0.0012014943375370565,1.2068403977574695,0.20684039775746954,0.20684039775746954,-0.006836880535665413,1.111815113340536,0.11181511334053607,0.11181511334053607,-0.016375708424670808,1.0529591246430692,0.05295912464306918,0.05295912464306918,0.01690965099237913,1.1082679035401402,0.10826790354014015,0.10826790354014015,-0.0029808678481451373,1.18608819279753,0.18608819279752997,0.18608819279752997
