signal_ts,ic,rank_ic,n
2024-04-01,-0.225053931147927,-0.2571428571428571,15
2024-04-10,-0.021697101176827632,-0.07857142857142857,15
2024-04-17,-0.27676028372709344,-0.13928571428571426,15
2024-04-24,-0.42750515527635186,-0.47857142857142854,15
2024-05-06,0.19511260759061072,0.37499999999999994,15
2024-05-13,-0.3225415945772305,-0.35357142857142854,15
2024-05-20,0.6059202787425191,0.5214285714285714,15
2024-05-27,0.02464922622319659,0.04642857142857142,15
2024-06-03,-0.07213651349310479,-0.2607142857142857,15
2024-06-11,-0.05434379997602541,-0.2714285714285714,15
2024-06-18,0.33096850598906075,0.24642857142857136,15
