signal_ts,code,entry_ts,exit_ts,entry_price,exit_price,pred_score,future_ret_ref,gross_trade_ret,net_trade_ret,weight_target,executed_weight,fill_ratio,realized_trade_ret,weighting_mode,industry_bucket,board_type
2024-10-08,sh.600000,2024-10-09,2024-10-16,10.057776397369873,10.038520791272331,0.6845689663042356,-0.0019144993224918805,-0.0019144993224918805,-0.002513171021388705,0.0999999999999,0.0999999999999,1.0,-0.002513171021388705,equal_weight,sh_60,main_board
2024-10-08,sh.600039,2024-10-09,2024-10-16,6.631385652610412,7.741935907913338,0.6845689663042356,0.1674688087043461,0.1674688087043461,0.16676853750048481,0.0999999999999,0.0999999999999,1.0,0.16676853750048481,equal_weight,sh_60,main_board
2024-10-08,sh.600426,2024-10-09,2024-10-16,24.62283043555243,22.27498624282275,0.6845689663042356,-0.09535232754316403,-0.09535232754316403,-0.09589495335889331,0.0999999999999,0.0999999999999,1.0,-0.09589495335889331,equal_weight,sh_60,main_board
2024-10-08,sh.600415,2024-10-09,2024-10-16,9.77343543971733,10.712643868169218,0.6845689663042356,0.0960980848795534,0.0960980848795534,0.09544062326710967,0.0999999999999,0.0999999999999,1.0,0.09544062326710967,equal_weight,sh_60,main_board
2024-10-08,sh.600362,2024-10-09,2024-10-16,22.69814285047338,21.53592381408313,0.6845689663042356,-0.0512032655731991,-0.0512032655731991,-0.051772372881662476,0.0999999999999,0.0999999999999,1.0,-0.051772372881662476,equal_weight,sh_60,main_board
2024-10-08,sh.600219,2024-10-09,2024-10-16,3.76153175915284,3.760493308278231,0.6845689663042356,-0.00027607127683615396,-0.00027607127683615396,-0.0008757257377315364,0.0999999999999,0.0999999999999,1.0,-0.0008757257377315364,equal_weight,sh_60,main_board
2024-10-08,sh.600188,2024-10-09,2024-10-16,14.86637479681136,14.664762894727456,0.6845689663042356,-0.013561604953491013,-0.013561604953491013,-0.01415329048485936,0.0999999999999,0.0999999999999,1.0,-0.01415329048485936,equal_weight,sh_60,main_board
2024-10-08,sh.600176,2024-10-09,2024-10-16,10.953515976586264,10.151411264250589,0.6845689663042356,-0.07322805883071193,-0.07322805883071193,-0.07378395522649461,0.0999999999999,0.0999999999999,1.0,-0.07378395522649461,equal_weight,sh_60,main_board
2024-10-08,sh.600161,2024-10-09,2024-10-16,23.97251834907833,21.653586591132232,0.6845689663042356,-0.0967329224314123,-0.0967329224314123,-0.09727472013864125,0.0999999999999,0.0999999999999,1.0,-0.09727472013864125,equal_weight,sh_60,main_board
2024-10-08,sh.600160,2024-10-09,2024-10-16,21.39751151501467,19.638269109312887,0.6845689663042356,-0.08221714961892823,-0.08221714961892823,-0.08276765417778897,0.0999999999999,0.0999999999999,1.0,-0.08276765417778897,equal_weight,sh_60,main_board
