obs,ic_mean,ic_std,ic_ir,ic_positive_ratio,ic_tstat,rank_ic_mean,rank_ic_std,rank_ic_ir,rank_ic_positive_ratio,rank_ic_tstat,factor
10.0,0.15641283502525077,0.184509119600459,6.018244386709738,0.9,2.680739114874202,0.1793984962406015,0.14075496787021263,9.048369655040227,1.0,4.030464185481243,g_trend_sym_ret_3d__ma_gap_5
10.0,0.14659163144803794,0.17671799004918634,5.8890288664325166,0.7,2.623181947501452,0.14857142857142855,0.22907849485064097,4.604327920824198,0.6,2.05093066381921,amihud_20
10.0,0.14659163144803794,0.17671799004918634,5.8890288664325166,0.7,2.623181947501452,0.14857142857142855,0.22907849485064097,4.604327920824198,0.6,2.05093066381921,g_liquidity_lvl_barra_liquidity_proxy
10.0,0.14659163144803794,0.17671799004918634,5.8890288664325166,0.7,2.623181947501452,0.14857142857142855,0.22907849485064097,4.604327920824198,0.6,2.05093066381921,g_liquidity_tanh_barra_liquidity_proxy
10.0,0.14659163144803794,0.17671799004918634,5.8890288664325166,0.7,2.623181947501452,0.14857142857142855,0.22907849485064097,4.604327920824198,0.6,2.05093066381921,g_liquidity_neg_amihud_20
10.0,0.18628337145947674,0.23586098718198603,5.607034724918088,0.8,2.497571773379495,0.18586466165413534,0.24580239312244437,5.368166614994326,0.8,2.3911714605269982,g_trend_diff_ret_3d__ma_gap_5
10.0,0.17316493272695416,0.23021248213986623,5.340062614113131,0.6,2.378652943563304,0.1380451127819549,0.2747971897932077,3.566350448487226,0.6,1.5885787499293795,g_liquidity_neg_signed_vol_imbalance_5m
10.0,0.17316493272695416,0.23021248213986623,5.340062614113131,0.6,2.378652943563304,0.1380451127819549,0.2747971897932077,3.566350448487226,0.6,1.5885787499293795,g_reversal_neg_signed_vol_imbalance_5m
10.0,0.144855745097145,0.20084035269182104,5.120354352394743,0.7,2.2807871054211777,0.13172932330827067,0.25386301297471336,3.6838191306415133,0.7,1.640903459726664,g_liquidity_rel_barra_liquidity_proxy_to_vol_ratio_5
10.0,0.1603500895741395,0.22241116693170157,5.1183253227879,0.8,2.2798833038001747,0.1359398496240601,0.24820504362827628,3.888225562166861,0.7,1.7319533209672495,g_liquidity_ratio_vol_ratio_5__amihud_20
10.0,0.16012052016033618,0.22241060765135168,5.111010390286315,0.8,2.276624973892042,0.1359398496240601,0.24820504362827628,3.888225562166861,0.7,1.7319533209672495,g_liquidity_ratio_turn_ratio_5__amihud_20
10.0,0.14504298637782426,0.20414689285315726,5.043932047542608,0.8,2.2467459052468586,0.13999999999999999,0.24719805312615759,4.020668411387114,0.7,1.7909480549089576,g_liquidity_sym_vol_ratio_5__amihud_20
10.0,0.14499866691056712,0.20412913812755815,5.04282939567377,0.8,2.2462547450670876,0.13999999999999999,0.24719805312615759,4.020668411387114,0.7,1.7909480549089576,g_liquidity_sym_turn_ratio_5__amihud_20
